Original Output,Original Confidence,Perturbed Output,Perturbed Confidence,Label
763,0.58613485,612,0.31601906,763
753,0.90894765,616,0.706416,753
760,0.9551128,571,0.1921288,760
744,0.59328043,609,0.096182354,744
894,0.13841715,751,0.23495132,894
50,0.9534035,51,0.5523242,50
23,0.67134935,392,0.3147026,23
826,0.9470836,751,0.16135745,826
462,0.15364887,421,0.16760153,477
459,0.9883111,412,0.12587522,459
471,0.9998865,478,0.22890064,471
98,0.7045383,429,0.15112102,98
815,0.98819643,778,0.65467864,815
583,0.92528534,566,0.9692685,583
581,0.9507373,97,0.080953576,581
799,0.4733762,742,0.2995852,620
876,0.9095277,429,0.21467052,876
610,0.72760195,437,0.2514543,610
422,0.8615604,366,0.052215952,422
514,0.79046094,559,0.6958727,514
615,0.5305377,776,0.13394871,776
702,0.99971825,751,0.06257019,702
923,0.9338562,412,0.44719028,923
469,0.89910793,612,0.7868012,469
95,0.8489005,6,0.04870957,95
979,0.73401284,435,0.42325395,979
142,0.8845876,78,0.14846995,142
228,0.8446691,845,0.05906009,228
566,0.30706584,778,0.47565222,566
556,0.95706886,556,0.65412873,556
966,0.84846514,70,0.18345083,966
991,0.5219847,851,0.16728307,991
859,0.80019224,854,0.5024757,859
518,0.9737578,647,0.06303,518
815,0.9554382,564,0.13537154,815
761,0.5825841,447,0.16319457,761
778,0.9861253,474,0.55487835,778
985,0.89672214,612,0.11556004,985
855,0.7090082,599,0.732991,855
932,0.8824644,701,0.097129725,932
608,0.97892463,738,0.09064923,608
870,0.9619102,698,0.27830988,870
657,0.39802316,655,0.22365184,657
898,0.98040366,823,0.05981568,898
960,0.52403957,428,0.24213897,960
960,0.97418606,568,0.08153956,960
423,0.96350235,410,0.07135026,423
860,0.99963725,749,0.34520403,860
641,0.8981874,641,0.50980556,641
650,0.784763,778,0.26244277,650
58,0.9860881,68,0.29502025,58
410,0.51950103,827,0.24500921,410
473,0.802047,473,0.852131,473
431,0.68359524,612,0.1384854,431
422,0.624827,840,0.1966813,422
141,0.868998,283,0.10874603,141
499,0.88543665,894,0.044616222,499
566,0.9616614,493,0.47451112,566
405,0.8374344,834,0.15369539,405
582,0.9619447,582,0.50197697,582
932,0.7689605,416,0.46655384,416
539,0.76398706,539,0.23851189,539
769,0.42403856,200,0.026616149,769
820,0.8162214,421,0.22091581,820
440,0.9963586,765,0.62283087,440
337,0.979532,281,0.29046762,337
51,0.97091776,609,0.55951905,51
304,0.90319026,304,0.3932688,304
34,0.9057095,937,0.07580848,34
709,0.9925524,524,0.13660705,709
476,0.9992866,476,0.9922949,476
442,0.83050394,164,0.04180029,442
309,0.9965065,328,0.27661285,309
991,0.9922788,992,0.37449542,991
512,0.9620843,437,0.4113148,512
645,0.95659465,421,0.04788548,645
342,0.9944332,342,0.8791159,342
583,0.94808286,612,0.5336148,583
699,0.5157304,612,0.14890933,699
920,0.9963175,540,0.78654945,920
975,0.9873095,435,0.8327225,975
311,0.41589573,58,0.13324231,311
882,0.981423,704,0.06780382,882
898,0.9526279,898,0.84382993,898
974,0.7296604,329,0.24569061,974
481,0.96296746,481,0.8014547,481
310,0.96234465,435,0.39731193,310
787,0.46719393,984,0.35519484,620
115,0.96638286,330,0.85990167,115
476,0.8926941,786,0.07563869,476
972,0.9999809,972,0.9998266,972
479,0.95924765,772,0.23402053,479
708,0.928371,708,0.75828046,708
874,0.9765278,669,0.2862121,874
545,0.8221401,122,0.11578637,545
437,0.996232,469,0.91235995,437
854,0.99152774,476,0.22015628,854
480,0.8107347,519,0.6238348,480
913,0.8965484,476,0.17084685,913
880,0.9280024,880,0.30334574,880
308,0.8058765,110,0.14586401,308
471,0.99967754,302,0.090343654,471
458,0.96400917,571,0.52768457,458
361,0.9864507,765,0.042962268,361
80,0.9528177,80,0.22180147,80
864,0.16971727,702,0.28221458,650
518,0.15198435,888,0.80843043,443
108,0.4428809,108,0.13857393,108
454,0.24998158,751,0.5060125,638
971,0.93068093,670,0.13907795,971
786,0.4705059,761,0.062709235,786
934,0.9651119,612,0.17572005,934
657,0.9934418,657,0.38683426,657
522,0.3292746,70,0.7041737,522
511,0.9526405,409,0.7342838,511
866,0.9934024,866,0.2293415,866
24,0.41950935,66,0.72568154,24
858,0.9981906,565,0.43889734,858
499,0.9948127,658,0.20110898,499
519,0.6336222,771,0.34235302,519
763,0.7357492,612,0.9443412,763
866,0.9820166,612,0.5288992,866
481,0.6440381,638,0.30364752,481
874,0.92446077,669,0.1628785,874
477,0.6235321,396,0.15998943,477
316,0.91470844,894,0.47698244,316
610,0.85093564,662,0.8630263,610
912,0.5525017,950,0.15519698,912
498,0.8510638,498,0.45463705,498
347,0.5047666,83,0.074370705,347
826,0.9473128,501,0.30984798,826
739,0.96747524,525,0.043942884,739
840,0.99803084,840,0.9436132,840
819,0.25476816,620,0.27457228,498
806,0.98693556,653,0.94839704,806
327,0.7621502,328,0.31855214,327
707,0.754835,787,0.16587226,704
534,0.9035866,534,0.9252027,534
848,0.866611,587,0.096720055,848
312,0.8568637,124,0.21131903,312
924,0.43590835,125,0.54816586,924
989,0.4589026,114,0.6740698,949
386,0.67074513,365,0.42871892,386
916,0.9999291,916,0.9948495,916
769,0.7637676,982,0.25295535,769
688,0.9655456,688,0.24752049,688
980,0.79563355,362,0.43536684,980
885,0.8852449,894,0.14105625,885
573,0.92927593,573,0.41440442,573
806,0.9966744,616,0.4649058,806
664,0.9847148,498,0.4998297,664
780,0.9939958,749,0.29628256,780
960,0.38754237,713,0.12539448,960
476,0.6163073,853,0.5720413,909
600,0.9928201,600,0.9941413,600
133,0.92121726,281,0.122658916,133
896,0.8702247,896,0.58671534,896
905,0.35897005,845,0.10492484,422
980,0.89151585,68,0.21036516,980
328,0.99445444,113,0.12668183,328
697,0.418463,786,0.1564071,697
676,0.71386653,425,0.036614444,676
638,0.9971675,795,0.122529015,638
790,0.9555589,919,0.7934312,790
742,0.82786214,869,0.5830809,742
822,0.97074676,751,0.07596372,822
921,0.9125685,762,0.28005627,921
655,0.5751164,758,0.28950554,706
780,0.99276555,612,0.24166818,780
862,0.98736227,862,0.9882498,862
512,0.5570992,415,0.06618767,512
151,0.9377305,92,0.18747099,151
604,0.9770872,604,0.34257546,604
955,0.9500528,794,0.34143177,955
821,0.97743624,821,0.33160123,821
294,0.76051044,289,0.36922714,294
708,0.99240464,699,0.08940264,708
631,0.8222397,7,0.07055986,631
469,0.7273176,758,0.2446149,469
332,0.869751,262,0.18607056,332
100,0.2411706,83,0.55245537,100
643,0.42201596,643,0.5174197,737
515,0.9897826,590,0.13202135,515
653,0.887308,835,0.048933126,653
973,0.95254785,550,0.13935603,973
392,0.8890452,444,0.66799545,392
848,0.8082872,565,0.3047712,848
596,0.89137095,550,0.25007665,596
133,0.84509283,974,0.8580298,133
493,0.99913776,742,0.70656955,493
918,0.6180525,412,0.7272134,918
82,0.87986284,46,0.102876104,82
764,0.9417653,415,0.16145723,764
51,0.9010989,68,0.8540378,51
971,0.554554,7,0.1571662,971
114,0.99043673,612,0.2750307,114
974,0.69807523,974,0.60027254,974
851,0.97901994,851,0.87570256,851
2,0.7653949,612,0.65071857,2
979,0.47241765,493,0.6308807,979
133,0.8185384,95,0.17540602,133
336,0.75658166,52,0.1997102,336
144,0.91286373,144,0.76306427,144
922,0.80075437,722,0.3158276,922
563,0.9379828,855,0.15322758,563
322,0.94949317,612,0.21998137,322
880,0.9908441,77,0.053605933,880
304,0.7398245,315,0.13548382,304
356,0.9747941,286,0.15836366,356
437,0.89496344,657,0.8824432,437
100,0.87712693,751,0.04756506,100
920,0.9457089,540,0.102016024,920
284,0.99922633,284,0.99571407,284
542,0.99264765,612,0.61071944,542
318,0.55610096,51,0.06901341,318
755,0.9946861,882,0.25412136,755
405,0.9519586,745,0.4445307,405
538,0.8749966,918,0.15640591,538
425,0.6759974,612,0.8117841,831
309,0.9810992,315,0.979985,309
932,0.9695952,118,0.4330106,932
490,0.97081494,429,0.51407105,490
407,0.42334643,412,0.5114088,407
598,0.99323505,749,0.22152887,598
920,0.99550855,920,0.27148193,920
800,0.7339027,772,0.8198005,800
945,0.6777795,110,0.31134883,945
98,0.8743315,108,0.03840523,98
960,0.7992185,974,0.24036837,960
542,0.9875723,792,0.14502089,542
901,0.9518008,901,0.43767104,901
866,0.97409105,722,0.30175814,866
34,0.9247388,100,0.18571714,34
147,0.9466667,361,0.20452906,147
662,0.9087713,662,0.7044341,662
996,0.094056755,885,0.027065672,996
33,0.78534025,48,0.22158474,33
719,0.9633349,435,0.16078101,719
108,0.90597713,276,0.0532289,108
680,0.99583364,680,0.68811977,680
815,0.9029864,894,0.29427427,815
527,0.48347598,612,0.28620398,527
2,0.3920654,524,0.17160587,2
874,0.96669847,587,0.7384743,874
339,0.9865534,339,0.63593465,339
719,0.7964927,742,0.1424686,719
840,0.9864797,434,0.12695402,840
976,0.92343104,331,0.62876725,976
397,0.93782216,124,0.1576878,397
885,0.7944484,885,0.81965744,885
58,0.8272708,38,0.45091233,58
244,0.93044806,287,0.25509638,244
771,0.92251766,637,0.35077998,771
821,0.68368775,612,0.118541606,821
480,0.9674491,536,0.27361733,480
821,0.93692183,821,0.3302521,821
321,0.81106,15,0.34511256,321
631,0.7529836,5,0.45724273,631
114,0.9963626,364,0.54685897,114
874,0.6343215,566,0.5467855,874
430,0.99777067,430,0.9372861,430
971,0.8721231,281,0.07115568,971
968,0.1977728,869,0.21672738,968
977,0.9225061,493,0.0555681,977
604,0.95429945,350,0.45636716,604
571,0.9851167,571,0.5258714,571
854,0.892015,479,0.09430876,854
230,0.64717597,193,0.15097117,230
946,0.9709528,630,0.075071335,946
320,0.98597115,320,0.90671813,320
536,0.59781146,574,0.36415222,536
657,0.54479086,633,0.1131601,657
145,0.7280811,5,0.17256735,145
920,0.9645281,751,0.3271028,920
918,0.7005159,742,0.22067635,918
693,0.23667887,851,0.061008953,884
74,0.8831164,125,0.18805027,74
386,0.92052114,102,0.40950835,386
928,0.95613134,687,0.15910797,928
473,0.9504011,694,0.26834154,473
747,0.9082947,796,0.44504374,747
422,0.2973394,885,0.2942939,422
911,0.61388737,328,0.29169676,911
880,0.9973333,507,0.0496231,880
968,0.98768324,740,0.24557821,968
558,0.9766484,742,0.3217792,558
555,0.86987215,518,0.72250223,555
254,0.92517173,210,0.5137283,254
441,0.9567008,415,0.2381742,441
988,0.7137069,956,0.31793317,988
548,0.9447831,894,0.6877989,548
923,0.8425354,869,0.21001174,923
138,0.92591566,100,0.2218894,138
534,0.35034227,825,0.445811,534
699,0.90501004,717,0.19285494,699
663,0.71778536,786,0.51522696,488
991,0.8954539,110,0.946743,991
418,0.9703841,418,0.7761417,418
604,0.9408811,604,0.20985526,604
625,0.43460974,852,0.25216588,625
518,0.41623682,914,0.099698074,518
328,0.8715157,328,0.98333216,328
320,0.8612349,77,0.5820927,320
519,0.99180907,672,0.30554396,519
387,0.8780557,31,0.22551806,387
405,0.99219316,405,0.88507044,405
750,0.9600589,447,0.12136417,750
416,0.92630553,612,0.2463369,416
570,0.8209028,574,0.4282526,570
991,0.78868276,114,0.3152856,991
852,0.8710464,845,0.12870675,852
10,0.9012966,331,0.14705282,10
718,0.9507149,882,0.29683563,718
348,0.9965593,343,0.08617474,348
556,0.90128857,852,0.50138915,556
818,0.87388813,512,0.3756247,818
866,0.8045488,612,0.4244377,866
412,0.9961283,412,0.9925687,412
630,0.9816456,797,0.37200406,630
964,0.8147916,751,0.23792566,964
518,0.67069894,587,0.5749256,518
265,0.96983385,265,0.363529,265
896,0.67715585,731,0.18033376,896
547,0.9796012,403,0.43599322,547
904,0.9585738,77,0.24357599,904
709,0.9809472,105,0.15277249,709
318,0.9941484,899,0.08475793,318
142,0.9047351,134,0.071655616,142
23,0.9353625,23,0.84501845,23
761,0.84653,805,0.20192762,761
773,0.9474222,612,0.69110215,773
979,0.7892098,63,0.16503735,979
683,0.79889625,438,0.17471622,683
747,0.939994,796,0.38937226,747
939,0.9920744,743,0.11189518,939
473,0.5498376,612,0.2243261,473
865,0.9422349,865,0.24202916,865
766,0.8945633,792,0.25496638,766
755,0.18709768,529,0.5127046,755
706,0.95932144,744,0.20457634,706
615,0.9599143,653,0.104692616,615
310,0.9514856,600,0.22322974,310
744,0.48672354,125,0.036896057,885
472,0.91692734,587,0.20792635,472
699,0.78169775,612,0.36037165,699
885,0.9148727,885,0.93152094,885
973,0.42364106,795,0.06154183,973
402,0.7768301,642,0.07279862,402
981,0.44004515,66,0.1216244,971
775,0.38079533,631,0.45299703,631
311,0.9830578,310,0.19222762,311
13,0.8809854,50,0.06511958,13
539,0.85417503,412,0.42158934,539
539,0.9191003,539,0.8399649,539
39,0.9570089,189,0.25822312,39
668,0.8728798,888,0.2940466,668
341,0.9444847,816,0.14317705,341
663,0.26064482,894,0.6892854,606
548,0.89551127,609,0.23561938,548
653,0.9782864,653,0.8318415,653
938,0.7606656,974,0.8425164,938
778,0.9182572,61,0.24144253,778
666,0.92510724,666,0.94307554,666
686,0.7560493,751,0.040221445,686
512,0.83924294,628,0.45368487,512
309,0.7690415,308,0.22985569,309
3,0.9464875,974,0.28966537,3
470,0.90018946,470,0.95716244,470
718,0.94574386,718,0.61493725,718
981,0.9459767,317,0.62460995,981
252,0.9814524,165,0.8182116,252
739,0.554378,974,0.058311336,739
830,0.8720206,656,0.081044145,830
558,0.9435234,771,0.1281105,558
818,0.59903514,437,0.55013406,818
834,0.9977324,670,0.095566824,834
830,0.846746,490,0.082716495,830
459,0.9338248,459,0.8266638,459
980,0.65023917,912,0.15603049,980
888,0.63599926,751,0.86228484,888
960,0.948808,435,0.13130298,960
884,0.99587727,884,0.9237264,884
854,0.992463,587,0.19967324,854
310,0.8610887,306,0.49208596,310
893,0.94213164,893,0.90642774,893
520,0.8749788,455,0.16221808,520
476,0.99015474,972,0.49554163,476
975,0.5176512,993,0.11100861,563
558,0.96909386,894,0.075770296,558
984,0.9655146,984,0.9033705,984
673,0.83855915,124,0.12966214,673
438,0.96609795,438,0.5590694,438
130,0.3199658,601,0.12236688,130
929,0.9989856,464,0.16362226,929
638,0.99958414,638,0.26611015,638
468,0.97637355,912,0.14602204,468
709,0.771512,888,0.4103025,709
859,0.95214975,859,0.15418155,859
629,0.98600775,629,0.7706456,629
583,0.39177474,455,0.061449386,583
158,0.90745085,158,0.2573667,158
52,0.7992679,837,0.18311776,52
985,0.91106814,742,0.11996566,985
105,0.91687727,105,0.7718002,105
442,0.92571723,464,0.19358934,442
596,0.8895426,778,0.10496588,596
947,0.92922497,364,0.2573072,947
522,0.6671528,510,0.13080667,522
546,0.9915296,724,0.2216721,546
947,0.71972924,329,0.1360091,947
580,0.9918751,472,0.21943271,580
864,0.99933535,400,0.1184226,864
11,0.9014011,11,0.33233947,11
456,0.9930952,456,0.7935942,456
434,0.9920105,751,0.60573727,434
540,0.7970536,736,0.5958297,456
481,0.87157255,878,0.9030091,481
913,0.9229416,490,0.14274886,913
909,0.93948007,7,0.8470915,909
349,0.86639893,170,0.27418733,349
865,0.4300311,865,0.82303226,718
471,0.99966955,557,0.39635265,471
875,0.85540897,612,0.22364955,875
885,0.965973,845,0.26913866,885
719,0.913417,751,0.3132854,719
965,0.924937,635,0.14889817,965
848,0.8162211,612,0.14741826,848
439,0.42537442,615,0.15690915,439
982,0.7788426,612,0.77518386,982
572,0.9815383,447,0.1910217,572
793,0.9928518,238,0.22342986,793
875,0.7560401,830,0.58017784,875
595,0.9776349,777,0.11792994,595
475,0.9714966,540,0.078293405,475
503,0.22569412,631,0.22888575,775
629,0.9613167,476,0.056160305,629
672,0.39744478,765,0.3879738,672
418,0.8021826,751,0.12672205,702
79,0.8707034,79,0.11207556,79
947,0.97409904,79,0.080732696,947
477,0.91053325,477,0.5829162,477
975,0.99223375,751,0.21827476,975
821,0.9912423,77,0.09074586,821
312,0.8756637,364,0.055308584,312
964,0.94393235,283,0.17164475,964
937,0.6493478,328,0.10838547,937
908,0.09160595,50,0.63676214,635
428,0.6882493,635,0.20275308,428
58,0.9535888,59,0.2265887,58
327,0.94507885,550,0.27634385,327
342,0.23233172,342,0.26843685,345
964,0.9712919,751,0.70829475,964
826,0.8891887,751,0.33641738,826
607,0.9993297,481,0.060201023,607
766,0.3357088,688,0.15731373,766
660,0.7256617,525,0.21130629,660
479,0.86895895,540,0.24778691,479
689,0.5836828,828,0.2106855,689
417,0.9987048,751,0.02287321,417
548,0.8628235,557,0.15577482,548
709,0.81632024,888,0.6897441,709
558,0.991774,736,0.6452559,558
307,0.82637537,905,0.5048591,307
994,0.9157232,125,0.049713273,994
934,0.7697255,751,0.44110832,934
548,0.5552795,751,0.13141984,548
990,0.7961445,905,0.12448204,990
708,0.9508252,742,0.5570117,708
820,0.8441236,852,0.15734293,820
765,0.9576977,792,0.4155925,765
780,0.9992741,780,0.98378724,780
683,0.9744993,683,0.19241978,683
735,0.9813455,735,0.67015356,735
401,0.90039235,612,0.08139917,401
976,0.7874723,664,0.1385783,976
717,0.92792726,708,0.24474268,717
545,0.3372411,578,0.615726,965
52,0.92328894,888,0.07631456,52
655,0.55265695,804,0.20200692,655
719,0.5587337,889,0.4509418,719
909,0.51694953,5,0.08478905,909
133,0.8097402,135,0.42949194,133
558,0.9816196,66,0.22876859,558
408,0.73183054,408,0.27439323,408
305,0.61281604,79,0.9798283,305
100,0.9409369,612,0.31291693,100
641,0.9352154,742,0.1787042,641
855,0.98516613,855,0.18204628,855
934,0.9219258,530,0.32943082,934
980,0.95898485,886,0.04968934,980
441,0.90085465,751,0.15871727,441
437,0.8979281,610,0.17419505,437
490,0.99930775,490,0.94407374,490
318,0.8735877,126,0.19699673,318
888,0.94462085,888,0.59309757,888
830,0.944624,821,0.80586535,830
341,0.8988551,341,0.85758436,341
95,0.92430055,328,0.22493927,95
888,0.95721245,845,0.3689704,888
563,0.43284103,662,0.07920578,563
818,0.5921721,864,0.121627815,818
537,0.87357694,429,0.72215545,537
14,0.9283848,885,0.42665482,14
581,0.988301,335,0.116498895,581
971,0.8924412,238,0.055184476,971
720,0.9971324,720,0.111431316,720
321,0.9098072,320,0.9876208,321
438,0.8972964,795,0.07957706,438
991,0.9473731,947,0.10513221,991
686,0.83846474,788,0.72286695,686
806,0.8098177,412,0.38432765,806
581,0.91826683,792,0.20474218,581
718,0.86303073,676,0.37576112,718
592,0.62034595,869,0.42036536,592
956,0.96563417,83,0.3463008,956
76,0.5963007,124,0.53346455,76
833,0.985871,742,0.9217248,833
484,0.98250026,751,0.20183024,484
418,0.937334,418,0.8232813,418
780,0.991334,548,0.41552892,780
699,0.5079726,728,0.33438507,699
532,0.98946023,481,0.5882426,532
704,0.9419756,982,0.03412601,704
923,0.994701,527,0.076059505,923
322,0.94960487,736,0.4297307,322
313,0.7708998,312,0.22943766,313
481,0.17891717,772,0.16491649,481
325,0.7274622,50,0.47998935,325
668,0.67671037,77,0.16572261,668
604,0.9911776,691,0.65968674,604
418,0.9959759,797,0.11677391,418
760,0.55254984,571,0.76971316,760
511,0.97722477,490,0.100005694,511
696,0.6422568,751,0.2112584,696
526,0.28287357,670,0.1440655,526
309,0.986459,124,0.09303938,309
141,0.63679904,331,0.046613052,143
898,0.9911261,898,0.835413,898
499,0.993166,717,0.9514291,499
889,0.9498388,731,0.20636809,889
304,0.5662942,462,0.32903323,304
650,0.88102174,531,0.71493465,650
407,0.68585956,540,0.08182997,407
842,0.98178035,842,0.5131605,842
38,0.907647,38,0.8440164,38
321,0.946869,609,0.07293759,321
125,0.107104495,612,0.38453352,581
951,0.85690707,659,0.19149658,951
822,0.814624,435,0.12245484,822
657,0.9624729,655,0.46201104,657
666,0.6699187,519,0.10725196,666
806,0.97536045,806,0.3801889,806
468,0.7374775,391,0.030434793,468
950,0.84965783,667,0.58801347,950
472,0.6499275,730,0.257427,472
17,0.9275191,249,0.16835387,17
647,0.9733698,612,0.16209017,647
986,0.8579731,751,0.18771783,986
950,0.9755465,989,0.16452898,950
918,0.7454533,550,0.59308314,918
867,0.77981955,867,0.4838974,867
704,0.5378404,847,0.12949377,704
875,0.8903453,570,0.31628126,875
145,0.96761256,376,0.39541355,145
931,0.88633716,432,0.3265865,931
826,0.7425015,364,0.7304958,826
664,0.84489506,498,0.4922976,664
859,0.71682066,125,0.039355304,859
490,0.9928718,490,0.20473868,490
60,0.32542026,59,0.65295094,617
821,0.21371086,347,0.082234,821
320,0.94475585,66,0.12921657,320
844,0.9927297,850,0.9482128,844
548,0.9295692,548,0.9425709,548
438,0.6842807,736,0.29767847,438
669,0.90775317,499,0.28625023,669
522,0.99633336,869,0.23204151,522
653,0.7551688,540,0.41771793,653
647,0.999589,722,0.14547391,647
883,0.9983309,888,0.0791606,883
403,0.63483495,836,0.139181,403
891,0.5837341,616,0.40170762,891
750,0.99817944,793,0.50360036,750
826,0.8087334,466,0.105103396,826
818,0.86777604,818,0.28743112,818
472,0.9912949,472,0.6945397,472
676,0.86264575,676,0.5319255,676
734,0.8993673,557,0.098293394,734
859,0.1963805,670,0.19058941,859
323,0.9298306,794,0.067132674,323
913,0.31598458,266,0.10945159,913
934,0.5576481,429,0.06932073,934
303,0.95334387,37,0.13695112,303
769,0.35776025,691,0.051767755,769
767,0.63560903,612,0.32830477,767
443,0.9664392,484,0.31580484,443
912,0.6433751,899,0.30687279,912
975,0.9706368,975,0.19479893,975
512,0.9568123,437,0.44397724,512
641,0.9117472,460,0.08845113,641
583,0.9053788,612,0.17445612,583
662,0.9934129,662,0.81422913,662
260,0.92918646,260,0.95788884,260
100,0.76414186,68,0.32894188,100
324,0.60768205,612,0.12830156,324
801,0.41864365,742,0.15118463,498
981,0.23182926,110,0.11708931,981
9,0.36869735,444,0.049354017,9
920,0.988117,540,0.6457264,920
763,0.26658,414,0.5256449,763
455,0.98057866,565,0.08178678,455
431,0.9992649,642,0.13941099,431
101,0.91798705,791,0.17205146,101
121,0.7619719,869,0.18952395,121
899,0.788814,795,0.56460077,738
405,0.9346124,7,0.28234136,405
456,0.18422976,749,0.5959184,456
880,0.9815082,238,0.039192412,880
400,0.7492358,609,0.019754501,400
402,0.99134445,402,0.9976433,641
830,0.9736742,476,0.9616236,830
891,0.9995704,124,0.14290679,891
976,0.9213043,138,0.28594375,976
976,0.93028253,557,0.058220178,976
981,0.9497758,863,0.039243337,981
131,0.75983804,139,0.42342013,131
536,0.92665577,124,0.62797207,536
143,0.74149686,127,0.21946712,143
345,0.62610376,121,0.3680831,345
808,0.86637944,490,0.1544007,808
326,0.96278244,607,0.95938605,326
662,0.91043097,662,0.799586,662
480,0.63042486,546,0.39935005,480
480,0.6864303,480,0.3154464,480
739,0.93254834,573,0.07779809,739
806,0.47578645,612,0.23548356,806
490,0.45396414,490,0.7226347,829
488,0.08523987,641,0.1762356,598
426,0.9292093,637,0.14286624,426
947,0.18014672,200,0.50506884,947
629,0.7039778,609,0.060747564,629
760,0.92249006,609,0.22507258,760
533,0.7232101,922,0.09975543,533
866,0.95632416,612,0.23738362,866
469,0.899389,512,0.24503945,469
896,0.88214624,848,0.27376413,896
310,0.9376348,612,0.07940361,310
657,0.9362178,657,0.4275643,657
582,0.9100385,637,0.103015155,582
469,0.9251181,657,0.53316575,469
240,0.8655081,163,0.7920039,240
566,0.98942006,548,0.76334643,566
693,0.7409513,832,0.04448643,693
896,0.956883,566,0.3794058,896
598,0.44904837,598,0.20262632,598
859,0.9262725,125,0.046991695,859
633,0.84523755,606,0.92125773,633
968,0.83842516,536,0.06481445,968
505,0.884466,506,0.7715518,505
752,0.89388365,540,0.6468881,752
913,0.7838267,580,0.07608585,913
384,0.46111482,383,0.51476634,384
317,0.17335053,320,0.17124407,318
40,0.91777617,40,0.8814789,40
545,0.95170027,609,0.15162078,545
581,0.99789536,581,0.23906548,581
990,0.90913117,50,0.09863715,990
704,0.90944886,751,0.16785496,704
985,0.9680723,50,0.21454825,985
845,0.73172504,845,0.6339804,845
484,0.7461168,287,0.09857609,484
702,0.96798766,722,0.2419385,702
673,0.9955942,673,0.7046756,673
830,0.43154687,548,0.20647241,875
4,0.4329745,7,0.48244888,4
512,0.9896025,437,0.3141503,512
914,0.31316382,609,0.35476673,914
620,0.9290251,621,0.10712785,620
752,0.76424944,607,0.22143538,752
631,0.9448365,500,0.046418853,631
976,0.8457053,647,0.09345494,976
760,0.9076652,448,0.73955643,760
934,0.8894231,670,0.22612022,934
625,0.820105,789,0.93416166,625
702,0.42998746,742,0.5914572,982
473,0.7671896,577,0.33540636,473
777,0.944247,777,0.9023059,777
407,0.76925755,885,0.3391909,407
992,0.9084272,992,0.08882296,992
519,0.9651226,119,0.117590114,519
352,0.8666227,352,0.39513335,352
490,0.96926266,752,0.026407292,490
889,0.9200718,889,0.81146824,889
867,0.9250793,662,0.32286584,867
518,0.99539894,888,0.13172548,518
673,0.95491487,880,0.46146,673
972,0.999861,320,0.6095486,972
972,0.9652154,981,0.15863183,972
672,0.93521714,672,0.7846855,672
735,0.93409187,758,0.46544668,735
348,0.7673243,299,0.06340371,348
921,0.75764704,557,0.086240254,921
443,0.81401557,742,0.058496814,443
923,0.8268711,736,0.14251138,923
833,0.99756855,833,0.950169,833
145,0.9449759,392,0.037701797,145
780,0.9960979,860,0.2402313,780
459,0.91448325,742,0.2542782,459
95,0.56715786,328,0.9352021,95
718,0.8422497,437,0.3310963,718
815,0.86825544,815,0.10577686,815
986,0.93885434,986,0.8475533,986
979,0.32585034,435,0.080398664,979
905,0.75150615,744,0.24377687,905
281,0.9343663,281,0.8135123,281
319,0.9005245,34,0.40698698,319
888,0.4684209,895,0.3840818,888
348,0.9748812,85,0.07718095,348
347,0.6788005,347,0.39595467,347
672,0.62604624,731,0.4765681,672
669,0.76706713,669,0.58308274,669
404,0.9804459,396,0.8970625,404
323,0.8607553,860,0.09989181,323
