Original Output,Original Confidence,Perturbed Output,Perturbed Confidence,Label
920,0.9963175,540,0.65526974,920
975,0.9873095,435,0.6717747,975
311,0.41589573,59,0.07328215,311
882,0.981423,882,0.116995245,882
898,0.9526279,898,0.857274,898
974,0.7296604,974,0.23518893,974
481,0.96296746,481,0.7359621,481
310,0.96234465,435,0.38868526,310
787,0.46719393,984,0.5141785,620
115,0.96638286,330,0.7677572,115
476,0.8926941,786,0.041434154,476
972,0.9999809,972,0.9997631,972
479,0.95924765,481,0.23652212,479
708,0.928371,708,0.54288185,708
874,0.9765278,669,0.20575391,874
545,0.8221401,910,0.08166239,545
437,0.996232,469,0.94946414,437
854,0.99152774,476,0.25063494,854
480,0.8107347,519,0.46665406,480
913,0.8965484,476,0.3726008,913
880,0.9280024,612,0.35165402,880
308,0.8058765,305,0.12782906,308
471,0.99967754,302,0.060800336,471
458,0.96400917,571,0.6441964,458
361,0.9864507,765,0.059770603,361
80,0.9528177,736,0.26117703,80
864,0.16971727,702,0.23938572,650
518,0.15198435,888,0.84573,443
108,0.4428809,108,0.111880004,108
454,0.24998158,751,0.35553747,638
971,0.93068093,670,0.060278133,971
786,0.4705059,761,0.068160094,786
934,0.9651119,612,0.15968825,934
657,0.9934418,657,0.28912264,657
522,0.3292746,70,0.75450236,522
511,0.9526405,409,0.6958842,511
866,0.9934024,866,0.22301072,866
24,0.41950935,66,0.63430053,24
858,0.9981906,565,0.6585261,858
499,0.9948127,658,0.44797242,499
519,0.6336222,771,0.0980188,519
763,0.7357492,612,0.94657826,763
866,0.9820166,612,0.31290746,866
481,0.6440381,638,0.38875595,481
874,0.92446077,669,0.16698225,874
477,0.6235321,396,0.4218118,477
316,0.91470844,894,0.4379089,316
610,0.85093564,662,0.7950487,610
912,0.5525017,794,0.10903404,912
498,0.8510638,498,0.51206124,498
347,0.5047666,490,0.16925324,347
826,0.9473128,501,0.20813803,826
739,0.96747524,525,0.091819845,739
840,0.99803084,840,0.8355385,840
819,0.25476816,620,0.17900209,498
806,0.98693556,653,0.92817265,806
327,0.7621502,328,0.331436,327
707,0.754835,787,0.12748925,704
534,0.9035866,534,0.86263555,534
848,0.866611,587,0.07932264,848
312,0.8568637,124,0.08855452,312
924,0.43590835,125,0.30168194,924
989,0.4589026,114,0.29233956,949
386,0.67074513,380,0.26522228,386
916,0.9999291,916,0.99637526,916
769,0.7637676,982,0.25377753,769
688,0.9655456,688,0.1361747,688
980,0.79563355,362,0.3260718,980
885,0.8852449,894,0.055377305,885
573,0.92927593,573,0.48836276,573
806,0.9966744,616,0.19913939,806
664,0.9847148,664,0.53664815,664
780,0.9939958,749,0.20545137,780
960,0.38754237,713,0.09808512,960
476,0.6163073,853,0.5835892,909
600,0.9928201,600,0.9932713,600
133,0.92121726,288,0.100844994,133
896,0.8702247,896,0.54620486,896
905,0.35897005,845,0.25946134,422
980,0.89151585,364,0.072440974,980
328,0.99445444,113,0.088755734,328
697,0.418463,509,0.15623619,697
676,0.71386653,424,0.043726634,676
638,0.9971675,557,0.07617491,638
790,0.9555589,919,0.77669054,790
742,0.82786214,869,0.60810477,742
822,0.97074676,751,0.13499518,822
921,0.9125685,762,0.19952367,921
655,0.5751164,662,0.0989167,706
780,0.99276555,742,0.28158954,780
862,0.98736227,862,0.96556014,862
512,0.5570992,415,0.06604253,512
151,0.9377305,92,0.1742478,151
604,0.9770872,691,0.26267153,604
955,0.9500528,794,0.55266994,955
821,0.97743624,821,0.19353905,821
294,0.76051044,294,0.41609582,294
708,0.99240464,699,0.0802965,708
631,0.8222397,668,0.03501501,631
469,0.7273176,676,0.18738453,469
332,0.869751,262,0.20950818,332
100,0.2411706,83,0.4093904,100
643,0.42201596,643,0.18638891,737
515,0.9897826,504,0.09139089,515
653,0.887308,835,0.06791417,653
973,0.95254785,550,0.12696171,973
392,0.8890452,444,0.72161555,392
848,0.8082872,565,0.2043301,848
596,0.89137095,550,0.18127568,596
133,0.84509283,974,0.85774446,133
493,0.99913776,742,0.76093316,493
918,0.6180525,412,0.85279053,918
82,0.87986284,294,0.11067479,82
764,0.9417653,415,0.10058568,764
51,0.9010989,68,0.46198198,51
971,0.554554,7,0.19664918,971
114,0.99043673,612,0.18842572,114
974,0.69807523,974,0.5681098,974
851,0.97901994,851,0.7595469,851
2,0.7653949,612,0.5728536,2
979,0.47241765,493,0.5585852,979
133,0.8185384,95,0.08567532,133
336,0.75658166,52,0.65141445,336
144,0.91286373,144,0.6459752,144
922,0.80075437,722,0.32542774,922
563,0.9379828,855,0.101461925,563
322,0.94949317,612,0.30309528,322
880,0.9908441,77,0.07024835,880
304,0.7398245,315,0.21162234,304
356,0.9747941,286,0.08855389,356
437,0.89496344,657,0.87481976,437
100,0.87712693,751,0.043279674,100
920,0.9457089,481,0.16407354,920
284,0.99922633,284,0.9915794,284
542,0.99264765,612,0.74503106,542
318,0.55610096,609,0.14334519,318
755,0.9946861,882,0.28246936,755
405,0.9519586,745,0.19136842,405
538,0.8749966,918,0.07640207,538
425,0.6759974,612,0.7390745,831
309,0.9810992,315,0.98450816,309
932,0.9695952,118,0.48885646,932
490,0.97081494,429,0.59623766,490
407,0.42334643,412,0.516528,407
598,0.99323505,862,0.10857662,598
920,0.99550855,779,0.12927067,920
800,0.7339027,772,0.7373247,800
945,0.6777795,110,0.29306656,945
98,0.8743315,765,0.08136586,98
960,0.7992185,938,0.1728577,960
542,0.9875723,792,0.13965864,542
901,0.9518008,901,0.17742033,901
866,0.97409105,722,0.3045608,866
34,0.9247388,100,0.1488249,34
147,0.9466667,357,0.24643476,147
662,0.9087713,662,0.74892426,662
996,0.094056755,885,0.028182823,996
33,0.78534025,48,0.1820292,33
719,0.9633349,435,0.10028165,719
108,0.90597713,175,0.06471485,108
680,0.99583364,680,0.62764424,680
815,0.9029864,894,0.39630002,815
527,0.48347598,566,0.2340356,527
2,0.3920654,751,0.16594908,2
874,0.96669847,587,0.8324464,874
339,0.9865534,339,0.20523438,339
719,0.7964927,742,0.21722007,719
840,0.9864797,765,0.08272418,840
976,0.92343104,331,0.49152088,976
397,0.93782216,124,0.1445684,397
885,0.7944484,885,0.67071575,885
58,0.8272708,38,0.36057174,58
244,0.93044806,287,0.40233943,244
771,0.92251766,637,0.35333014,771
821,0.68368775,612,0.1279385,821
480,0.9674491,546,0.19363351,480
821,0.93692183,472,0.3722303,821
321,0.81106,15,0.26814708,321
631,0.7529836,5,0.43571788,631
114,0.9963626,364,0.72108215,114
874,0.6343215,566,0.22762355,874
430,0.99777067,430,0.9409805,430
971,0.8721231,392,0.05618262,971
968,0.1977728,788,0.111977644,968
977,0.9225061,905,0.055507444,977
604,0.95429945,350,0.3512901,604
571,0.9851167,571,0.6045479,571
854,0.892015,479,0.109840214,854
230,0.64717597,183,0.04458702,230
946,0.9709528,630,0.10309443,946
320,0.98597115,320,0.81154686,320
536,0.59781146,574,0.10861835,536
657,0.54479086,633,0.10448122,657
145,0.7280811,5,0.27754477,145
920,0.9645281,751,0.46028528,920
918,0.7005159,742,0.3105003,918
693,0.23667887,175,0.05156087,884
74,0.8831164,78,0.26327193,74
386,0.92052114,102,0.3412451,386
928,0.95613134,687,0.40617937,928
473,0.9504011,473,0.12546785,473
747,0.9082947,796,0.33571652,747
422,0.2973394,819,0.20966291,422
911,0.61388737,328,0.16053659,911
880,0.9973333,507,0.043674238,880
968,0.98768324,740,0.485466,968
558,0.9766484,742,0.28902888,558
555,0.86987215,518,0.34338823,555
254,0.92517173,210,0.31279287,254
441,0.9567008,415,0.19546108,441
988,0.7137069,956,0.18501072,988
548,0.9447831,894,0.6284821,548
923,0.8425354,506,0.072791494,923
138,0.92591566,138,0.14861363,138
534,0.35034227,825,0.47540942,534
699,0.90501004,754,0.27867395,699
663,0.71778536,786,0.48537618,488
991,0.8954539,110,0.95859224,991
418,0.9703841,418,0.4809435,418
604,0.9408811,604,0.22785872,604
625,0.43460974,852,0.25097245,625
518,0.41623682,914,0.10001632,518
328,0.8715157,328,0.99551314,328
320,0.8612349,77,0.30905405,320
519,0.99180907,672,0.21784288,519
387,0.8780557,51,0.27052233,387
405,0.99219316,405,0.8177156,405
750,0.9600589,447,0.15261455,750
416,0.92630553,612,0.33731696,416
570,0.8209028,574,0.46408114,570
991,0.78868276,114,0.3613226,991
852,0.8710464,845,0.10259469,852
10,0.9012966,104,0.091315985,10
718,0.9507149,882,0.3161206,718
348,0.9965593,265,0.061198175,348
556,0.90128857,852,0.5678074,556
818,0.87388813,512,0.27137032,818
866,0.8045488,612,0.19571722,866
412,0.9961283,412,0.9921313,412
630,0.9816456,797,0.2489962,630
964,0.8147916,751,0.18177836,964
518,0.67069894,587,0.32426384,518
265,0.96983385,265,0.26459974,265
896,0.67715585,731,0.20807168,896
547,0.9796012,547,0.4241115,547
904,0.9585738,77,0.21469218,904
709,0.9809472,105,0.23755328,709
318,0.9941484,795,0.078476466,318
142,0.9047351,6,0.09363997,142
23,0.9353625,23,0.7443036,23
761,0.84653,805,0.19855441,761
773,0.9474222,612,0.7044135,773
979,0.7892098,63,0.16445932,979
683,0.79889625,658,0.11313224,683
747,0.939994,796,0.39637718,747
939,0.9920744,743,0.14577828,939
473,0.5498376,905,0.15372999,473
865,0.9422349,865,0.16540922,865
766,0.8945633,792,0.5458181,766
755,0.18709768,529,0.4237498,755
706,0.95932144,744,0.090735495,706
615,0.9599143,653,0.0518598,615
310,0.9514856,310,0.12464471,310
744,0.48672354,125,0.050509702,885
472,0.91692734,587,0.3570625,472
699,0.78169775,612,0.2716698,699
885,0.9148727,885,0.90733325,885
973,0.42364106,795,0.054962914,973
402,0.7768301,690,0.07855749,402
981,0.44004515,66,0.078283444,971
775,0.38079533,631,0.47113872,631
311,0.9830578,310,0.30755392,311
13,0.8809854,45,0.04767558,13
539,0.85417503,412,0.35088086,539
539,0.9191003,539,0.8151878,539
39,0.9570089,189,0.2065459,39
668,0.8728798,888,0.21204275,668
341,0.9444847,816,0.12132853,341
663,0.26064482,894,0.53804046,606
548,0.89551127,609,0.26566663,548
653,0.9782864,653,0.796346,653
938,0.7606656,974,0.77565205,938
778,0.9182572,61,0.24554923,778
666,0.92510724,666,0.95356774,666
686,0.7560493,751,0.043273345,686
512,0.83924294,628,0.5689341,512
309,0.7690415,315,0.17675914,309
3,0.9464875,110,0.27270845,3
470,0.90018946,470,0.93522644,470
718,0.94574386,718,0.6670564,718
981,0.9459767,317,0.77515674,981
252,0.9814524,165,0.83623195,252
739,0.554378,124,0.056019444,739
830,0.8720206,609,0.15882882,830
558,0.9435234,590,0.15512633,558
818,0.59903514,437,0.5147276,818
834,0.9977324,621,0.09851644,834
830,0.846746,490,0.081974335,830
459,0.9338248,459,0.78341985,459
980,0.65023917,912,0.16429089,980
888,0.63599926,751,0.667565,888
960,0.948808,534,0.09423756,960
884,0.99587727,884,0.9096971,884
854,0.992463,587,0.13127397,854
310,0.8610887,306,0.3970976,310
893,0.94213164,893,0.9009593,893
520,0.8749788,455,0.15069667,520
476,0.99015474,972,0.23928536,476
975,0.5176512,993,0.07238009,563
558,0.96909386,894,0.09948453,558
984,0.9655146,984,0.7805818,984
673,0.83855915,102,0.07674854,673
438,0.96609795,438,0.34016898,438
130,0.3199658,550,0.117410205,130
929,0.9989856,969,0.19849667,929
638,0.99958414,638,0.34143585,638
468,0.97637355,912,0.13652378,468
709,0.771512,888,0.19980517,709
859,0.95214975,742,0.1287423,859
629,0.98600775,629,0.19564414,629
583,0.39177474,860,0.028721673,583
158,0.90745085,158,0.13843243,158
52,0.7992679,837,0.12992154,52
985,0.91106814,742,0.11251791,985
105,0.91687727,105,0.819339,105
442,0.92571723,464,0.1735661,442
596,0.8895426,778,0.05880621,596
947,0.92922497,843,0.10291794,947
522,0.6671528,887,0.14043829,522
546,0.9915296,724,0.19895054,546
947,0.71972924,329,0.16306719,947
580,0.9918751,848,0.16998596,580
864,0.99933535,415,0.1274157,864
11,0.9014011,11,0.5029246,11
456,0.9930952,456,0.7216711,456
434,0.9920105,751,0.45486966,434
540,0.7970536,736,0.69725144,456
481,0.87157255,878,0.9008054,481
913,0.9229416,490,0.24486941,913
909,0.93948007,7,0.83689237,909
349,0.86639893,251,0.13642082,349
865,0.4300311,865,0.81107986,718
471,0.99966955,557,0.29683593,471
875,0.85540897,894,0.06966254,875
885,0.965973,845,0.41575563,885
719,0.913417,751,0.35205403,719
965,0.924937,635,0.39848965,965
848,0.8162211,792,0.17871599,848
439,0.42537442,615,0.09557758,439
982,0.7788426,612,0.70421183,982
572,0.9815383,770,0.20677315,572
793,0.9928518,238,0.222272,793
875,0.7560401,830,0.74306214,875
595,0.9776349,813,0.12001452,595
475,0.9714966,612,0.050069746,475
503,0.22569412,631,0.23147018,775
629,0.9613167,509,0.044083513,629
672,0.39744478,765,0.26469973,672
418,0.8021826,869,0.15612842,702
79,0.8707034,108,0.1221101,79
947,0.97409904,592,0.19573699,947
477,0.91053325,477,0.7489989,477
975,0.99223375,444,0.22581081,975
821,0.9912423,77,0.07533885,821
312,0.8756637,364,0.05469608,312
964,0.94393235,283,0.1401632,964
937,0.6493478,328,0.13531065,937
908,0.09160595,50,0.64654934,635
428,0.6882493,635,0.11407414,428
58,0.9535888,59,0.23042516,58
327,0.94507885,715,0.27833393,327
342,0.23233172,342,0.36198148,345
964,0.9712919,751,0.5745728,964
826,0.8891887,751,0.41986358,826
607,0.9993297,481,0.06416482,607
766,0.3357088,688,0.15147096,766
660,0.7256617,525,0.3071154,660
479,0.86895895,481,0.13286994,479
689,0.5836828,828,0.23749797,689
417,0.9987048,751,0.034758337,417
548,0.8628235,429,0.09061039,548
709,0.81632024,888,0.5909418,709
558,0.991774,736,0.6453267,558
307,0.82637537,905,0.4384326,307
994,0.9157232,125,0.0554661,994
934,0.7697255,751,0.35568848,934
548,0.5552795,59,0.09200795,548
990,0.7961445,905,0.13278016,990
708,0.9508252,742,0.5229198,708
820,0.8441236,852,0.18838856,820
765,0.9576977,609,0.51414865,765
780,0.9992741,780,0.97341496,780
683,0.9744993,658,0.06413954,683
735,0.9813455,735,0.55988646,735
401,0.90039235,566,0.090317585,401
976,0.7874723,612,0.13026011,976
717,0.92792726,708,0.1862058,717
545,0.3372411,578,0.53609246,965
52,0.92328894,594,0.024802236,52
655,0.55265695,804,0.17854379,655
719,0.5587337,889,0.4665709,719
909,0.51694953,5,0.075398445,909
133,0.8097402,133,0.39900506,133
558,0.9816196,66,0.23329389,558
408,0.73183054,408,0.24707136,408
305,0.61281604,79,0.9539083,305
100,0.9409369,612,0.37447467,100
641,0.9352154,742,0.21558554,641
855,0.98516613,691,0.17529912,855
934,0.9219258,530,0.24731307,934
980,0.95898485,6,0.061278157,980
441,0.90085465,751,0.23493785,441
437,0.8979281,610,0.23880303,437
490,0.99930775,490,0.95325416,490
318,0.8735877,120,0.14313313,318
888,0.94462085,888,0.7411552,888
830,0.944624,821,0.68556106,830
341,0.8988551,341,0.884934,341
95,0.92430055,328,0.4383419,95
888,0.95721245,845,0.32746494,888
563,0.43284103,662,0.07146868,563
818,0.5921721,864,0.0999952,818
537,0.87357694,429,0.61557704,537
14,0.9283848,885,0.62360704,14
581,0.988301,335,0.09462823,581
971,0.8924412,7,0.06391299,971
720,0.9971324,720,0.16064413,720
321,0.9098072,320,0.91561216,321
438,0.8972964,795,0.120303854,438
991,0.9473731,490,0.04814253,991
686,0.83846474,788,0.69236976,686
806,0.8098177,412,0.47798803,806
581,0.91826683,792,0.3224705,581
718,0.86303073,676,0.3845105,718
592,0.62034595,869,0.3874154,592
956,0.96563417,83,0.4512402,956
76,0.5963007,124,0.70275784,76
833,0.985871,742,0.9363018,833
484,0.98250026,751,0.18271555,484
418,0.937334,418,0.20343176,418
780,0.991334,548,0.4438981,780
699,0.5079726,728,0.13038248,699
532,0.98946023,481,0.6971429,532
704,0.9419756,982,0.025639752,704
923,0.994701,528,0.106415406,923
322,0.94960487,736,0.2384512,322
313,0.7708998,312,0.14867124,313
481,0.17891717,772,0.30616277,481
325,0.7274622,50,0.72319263,325
668,0.67671037,77,0.23943606,668
604,0.9911776,691,0.7066282,604
418,0.9959759,797,0.1331122,418
760,0.55254984,571,0.78082716,760
511,0.97722477,490,0.1310679,511
696,0.6422568,751,0.2564818,696
526,0.28287357,415,0.07521214,526
309,0.986459,124,0.064889915,309
141,0.63679904,183,0.025876788,143
898,0.9911261,898,0.8150957,898
499,0.993166,717,0.86954254,499
889,0.9498388,731,0.25324586,889
304,0.5662942,462,0.20744677,304
650,0.88102174,531,0.7875248,650
407,0.68585956,540,0.102832206,407
842,0.98178035,842,0.62102467,842
38,0.907647,38,0.8355978,38
321,0.946869,415,0.101583384,321
125,0.107104495,314,0.21985535,581
951,0.85690707,328,0.20227262,951
822,0.814624,435,0.10432585,822
657,0.9624729,655,0.3671727,657
666,0.6699187,519,0.09827565,666
806,0.97536045,982,0.23788513,806
468,0.7374775,35,0.04212299,468
950,0.84965783,667,0.66808856,950
472,0.6499275,792,0.19185393,472
17,0.9275191,251,0.2157495,17
647,0.9733698,825,0.07314825,647
986,0.8579731,751,0.18619378,986
950,0.9755465,990,0.1420445,950
918,0.7454533,550,0.51860577,918
867,0.77981955,691,0.37591076,867
704,0.5378404,614,0.20326947,704
875,0.8903453,570,0.26570925,875
145,0.96761256,376,0.40226355,145
931,0.88633716,432,0.16165784,931
826,0.7425015,364,0.6329154,826
664,0.84489506,498,0.24872212,664
859,0.71682066,362,0.030056318,859
490,0.9928718,490,0.25115114,490
60,0.32542026,59,0.43787438,617
821,0.21371086,347,0.090924226,821
320,0.94475585,66,0.13862987,320
844,0.9927297,850,0.95753837,844
548,0.9295692,548,0.85755026,548
438,0.6842807,412,0.38281834,438
669,0.90775317,499,0.17497383,669
522,0.99633336,689,0.29103732,522
653,0.7551688,742,0.5819139,653
647,0.999589,722,0.19912405,647
883,0.9983309,708,0.07919087,883
403,0.63483495,756,0.17840673,403
891,0.5837341,616,0.33714682,891
750,0.99817944,793,0.584097,750
826,0.8087334,466,0.10737159,826
818,0.86777604,818,0.24862687,818
472,0.9912949,472,0.48548022,472
676,0.86264575,676,0.41682076,676
734,0.8993673,557,0.11145526,734
859,0.1963805,670,0.178207,859
323,0.9298306,609,0.076465175,323
913,0.31598458,231,0.098788835,913
934,0.5576481,429,0.1516741,934
303,0.95334387,37,0.103315175,303
769,0.35776025,731,0.041621286,769
767,0.63560903,612,0.14322199,767
443,0.9664392,484,0.6648171,443
912,0.6433751,899,0.19583748,912
975,0.9706368,300,0.15889125,975
512,0.9568123,437,0.55810446,512
641,0.9117472,701,0.06874263,641
583,0.9053788,46,0.15464135,583
662,0.9934129,662,0.63772285,662
260,0.92918646,260,0.94530255,260
100,0.76414186,62,0.25615913,100
324,0.60768205,612,0.15010323,324
801,0.41864365,742,0.30458295,498
981,0.23182926,110,0.113099046,981
9,0.36869735,516,0.14370938,9
920,0.988117,540,0.41009507,920
763,0.26658,414,0.544312,763
455,0.98057866,566,0.08894847,455
431,0.9992649,642,0.14350922,431
101,0.91798705,331,0.29833063,101
121,0.7619719,869,0.17788297,121
899,0.788814,795,0.6943851,738
405,0.9346124,7,0.3879917,405
456,0.18422976,749,0.51585895,456
880,0.9815082,653,0.020808686,880
400,0.7492358,200,0.022194901,400
402,0.99134445,402,0.99434197,641
830,0.9736742,476,0.9483515,830
891,0.9995704,364,0.03834197,891
976,0.9213043,138,0.20722897,976
976,0.93028253,557,0.087366275,976
981,0.9497758,447,0.033575792,981
131,0.75983804,139,0.49562302,131
536,0.92665577,124,0.7296316,536
143,0.74149686,125,0.19914667,143
345,0.62610376,121,0.48159918,345
808,0.86637944,490,0.13322322,808
326,0.96278244,607,0.9461563,326
662,0.91043097,662,0.16857599,662
480,0.63042486,546,0.5266038,480
480,0.6864303,480,0.2617953,480
739,0.93254834,620,0.077589534,739
806,0.47578645,612,0.14972824,806
490,0.45396414,490,0.77585137,829
488,0.08523987,544,0.14130098,598
426,0.9292093,637,0.17506036,426
947,0.18014672,803,0.6090915,947
629,0.7039778,609,0.047255743,629
760,0.92249006,609,0.27563295,760
533,0.7232101,792,0.13354978,533
866,0.95632416,612,0.25060838,866
469,0.899389,512,0.12485512,469
896,0.88214624,175,0.08230201,896
310,0.9376348,612,0.16094555,310
657,0.9362178,657,0.50373715,657
582,0.9100385,637,0.09702352,582
469,0.9251181,469,0.46019992,469
240,0.8655081,163,0.89114803,240
566,0.98942006,548,0.35173118,566
693,0.7409513,466,0.05429087,693
896,0.956883,566,0.24705383,896
598,0.44904837,778,0.20018366,598
859,0.9262725,7,0.07648683,859
633,0.84523755,606,0.9272095,633
968,0.83842516,507,0.04559018,968
505,0.884466,506,0.7857062,505
752,0.89388365,540,0.5615533,752
913,0.7838267,580,0.09813423,913
384,0.46111482,383,0.4787316,384
317,0.17335053,331,0.30722612,318
40,0.91777617,40,0.83061177,40
545,0.95170027,609,0.19059621,545
581,0.99789536,869,0.21683621,581
990,0.90913117,742,0.081451505,990
704,0.90944886,751,0.13501693,704
985,0.9680723,612,0.20938984,985
845,0.73172504,845,0.57941437,845
484,0.7461168,744,0.09204063,484
702,0.96798766,722,0.24467789,702
673,0.9955942,673,0.55015177,673
830,0.43154687,488,0.1046772,875
4,0.4329745,7,0.20523901,4
512,0.9896025,512,0.32206056,512
914,0.31316382,609,0.25603184,914
620,0.9290251,621,0.13688108,620
752,0.76424944,607,0.22938381,752
631,0.9448365,621,0.043988205,631
976,0.8457053,540,0.06998068,976
760,0.9076652,448,0.8004377,760
934,0.8894231,670,0.20709983,934
625,0.820105,789,0.9655895,625
702,0.42998746,742,0.7137134,982
473,0.7671896,577,0.3189045,473
777,0.944247,777,0.9157676,777
407,0.76925755,885,0.33026588,407
992,0.9084272,363,0.11017446,992
519,0.9651226,119,0.14052272,519
352,0.8666227,352,0.563111,352
490,0.96926266,576,0.05429016,490
889,0.9200718,889,0.808173,889
867,0.9250793,662,0.3602393,867
518,0.99539894,888,0.10300887,518
673,0.95491487,880,0.5446843,673
972,0.999861,320,0.50041157,972
972,0.9652154,751,0.15640897,972
672,0.93521714,672,0.6398622,672
735,0.93409187,758,0.23398264,735
348,0.7673243,299,0.0762823,348
921,0.75764704,557,0.078768186,921
443,0.81401557,905,0.06251663,443
923,0.8268711,736,0.107151605,923
833,0.99756855,833,0.96272045,833
145,0.9449759,435,0.04756077,145
780,0.9960979,860,0.181289,780
459,0.91448325,894,0.2070532,459
95,0.56715786,328,0.94817346,95
718,0.8422497,437,0.37430057,718
815,0.86825544,865,0.09983794,815
986,0.93885434,986,0.90433675,986
979,0.32585034,435,0.054291688,979
905,0.75150615,905,0.3243429,905
281,0.9343663,281,0.8254897,281
319,0.9005245,34,0.51769704,319
888,0.4684209,895,0.20058705,888
348,0.9748812,349,0.066365704,348
347,0.6788005,351,0.31084558,347
672,0.62604624,622,0.39464584,672
669,0.76706713,669,0.5784988,669
404,0.9804459,396,0.84005964,404
323,0.8607553,860,0.088199124,323
