Original Output,Original Confidence,Perturbed Output,Perturbed Confidence,Label
778,0.9861253,474,0.19862327,778
985,0.89672214,739,0.060276248,985
855,0.7090082,493,0.3381883,855
932,0.8824644,862,0.025933217,932
608,0.97892463,441,0.16863845,608
870,0.9619102,870,0.9701844,870
657,0.39802316,408,0.3604372,657
898,0.98040366,415,0.1944041,898
960,0.52403957,869,0.0778532,960
960,0.97418606,960,0.36168513,960
423,0.96350235,423,0.51828766,423
860,0.99963725,805,0.06268144,860
641,0.8981874,641,0.864317,641
650,0.784763,864,0.9026191,650
58,0.9860881,71,0.1794832,58
410,0.51950103,827,0.38069844,410
473,0.802047,473,0.81292814,473
431,0.68359524,612,0.35171872,431
422,0.624827,840,0.22031088,422
141,0.868998,18,0.2997832,141
499,0.88543665,647,0.09585558,499
566,0.9616614,520,0.28060073,566
405,0.8374344,406,0.20984356,405
582,0.9619447,582,0.5356348,582
932,0.7689605,932,0.7610527,416
539,0.76398706,407,0.27344826,539
769,0.42403856,666,0.09514404,769
820,0.8162214,547,0.6483173,820
440,0.9963586,876,0.33010182,440
337,0.979532,281,0.22993612,337
51,0.97091776,50,0.7719354,51
304,0.90319026,308,0.73457515,304
34,0.9057095,328,0.1168221,34
709,0.9925524,670,0.19232216,709
476,0.9992866,476,0.3123913,476
442,0.83050394,789,0.29522333,442
309,0.9965065,126,0.9238373,309
991,0.9922788,939,0.3692695,991
512,0.9620843,437,0.5823625,512
645,0.95659465,645,0.10764807,645
342,0.9944332,342,0.8855055,342
583,0.94808286,510,0.6329521,583
699,0.5157304,861,0.068512596,699
920,0.9963175,540,0.7066882,920
975,0.9873095,435,0.9794861,975
311,0.41589573,38,0.10108011,311
882,0.981423,908,0.36581886,882
898,0.9526279,898,0.83671093,898
974,0.7296604,329,0.13746002,974
481,0.96296746,481,0.98834616,481
310,0.96234465,40,0.37470502,310
787,0.46719393,462,0.22951327,620
115,0.96638286,330,0.81152964,115
476,0.8926941,786,0.5341936,476
972,0.9999809,972,0.993584,972
479,0.95924765,479,0.36660862,479
708,0.928371,893,0.9371358,708
874,0.9765278,664,0.5286656,874
545,0.8221401,122,0.4720883,545
437,0.996232,512,0.3481393,437
854,0.99152774,499,0.07566489,854
480,0.8107347,519,0.8728651,480
913,0.8965484,731,0.51466185,913
880,0.9280024,880,0.38491258,880
308,0.8058765,305,0.4032531,308
471,0.99967754,432,0.20812824,471
458,0.96400917,458,0.39308918,458
361,0.9864507,288,0.14678676,361
80,0.9528177,80,0.97568697,80
864,0.16971727,776,0.44218478,650
518,0.15198435,888,0.17055084,443
108,0.4428809,108,0.278612,108
454,0.24998158,751,0.22983599,638
971,0.93068093,670,0.87299633,971
786,0.4705059,894,0.11363379,786
934,0.9651119,925,0.17870528,934
657,0.9934418,657,0.69497097,657
522,0.3292746,70,0.39092955,522
511,0.9526405,537,0.33541793,511
866,0.9934024,612,0.5653385,866
24,0.41950935,869,0.2887202,24
858,0.9981906,858,0.34174955,858
499,0.9948127,499,0.13974684,499
519,0.6336222,771,0.3073033,519
763,0.7357492,612,0.90716535,763
866,0.9820166,612,0.3783337,866
481,0.6440381,481,0.95485085,481
874,0.92446077,874,0.84134793,874
477,0.6235321,972,0.14129773,477
316,0.91470844,312,0.16692479,316
610,0.85093564,662,0.8108755,610
912,0.5525017,950,0.8536008,912
498,0.8510638,498,0.3246666,498
347,0.5047666,105,0.32077006,347
826,0.9473128,501,0.3803354,826
739,0.96747524,460,0.06590196,739
840,0.99803084,840,0.917325,840
819,0.25476816,670,0.26540443,498
806,0.98693556,653,0.2866629,806
327,0.7621502,328,0.10124435,327
707,0.754835,670,0.11704222,704
534,0.9035866,534,0.9260237,534
848,0.866611,587,0.88380104,848
312,0.8568637,312,0.27871066,312
924,0.43590835,125,0.9219623,924
989,0.4589026,114,0.9803334,949
386,0.67074513,63,0.48801687,386
916,0.9999291,916,0.99484396,916
769,0.7637676,982,0.5541013,769
688,0.9655456,688,0.6922886,688
980,0.79563355,151,0.12064578,980
885,0.8852449,885,0.52308476,885
573,0.92927593,573,0.2614632,573
806,0.9966744,769,0.4672188,806
664,0.9847148,498,0.88319135,664
780,0.9939958,780,0.6315318,780
960,0.38754237,969,0.31876332,960
476,0.6163073,476,0.4934639,909
600,0.9928201,600,0.98117733,600
133,0.92121726,133,0.25857103,133
896,0.8702247,745,0.52412736,896
905,0.35897005,455,0.08424123,422
980,0.89151585,50,0.17725019,980
328,0.99445444,113,0.4584813,328
697,0.418463,670,0.29744008,697
676,0.71386653,423,0.14815518,676
638,0.9971675,705,0.22320752,638
790,0.9555589,919,0.9751408,790
742,0.82786214,637,0.101779796,742
822,0.97074676,670,0.16462576,822
921,0.9125685,762,0.29467508,921
655,0.5751164,758,0.64845574,706
780,0.99276555,780,0.5124144,780
862,0.98736227,862,0.96660286,862
512,0.5570992,480,0.09393612,512
151,0.9377305,92,0.095939994,151
604,0.9770872,604,0.71947896,604
955,0.9500528,444,0.15301146,955
821,0.97743624,821,0.78565514,821
294,0.76051044,289,0.58734846,294
708,0.99240464,481,0.75172997,708
631,0.8222397,771,0.3329547,631
469,0.7273176,437,0.37952855,469
332,0.869751,288,0.13190374,332
100,0.2411706,92,0.7013348,100
643,0.42201596,643,0.9554225,737
515,0.9897826,515,0.5634481,515
653,0.887308,820,0.2596596,653
973,0.95254785,635,0.10996574,973
392,0.8890452,751,0.16522479,392
848,0.8082872,384,0.22737202,848
596,0.89137095,566,0.17645301,596
133,0.84509283,34,0.25065526,133
493,0.99913776,895,0.16838019,493
918,0.6180525,612,0.5322121,918
82,0.87986284,83,0.73894256,82
764,0.9417653,764,0.21145216,764
51,0.9010989,68,0.9614597,51
971,0.554554,971,0.27315608,971
114,0.99043673,68,0.17797573,114
974,0.69807523,34,0.47346875,974
851,0.97901994,851,0.93393373,851
2,0.7653949,612,0.42348316,2
979,0.47241765,976,0.5405864,979
133,0.8185384,132,0.244048,133
336,0.75658166,336,0.22985213,336
144,0.91286373,144,0.6918903,144
922,0.80075437,722,0.23797369,922
563,0.9379828,816,0.2993769,563
322,0.94949317,326,0.5524173,322
880,0.9908441,199,0.11070356,880
304,0.7398245,303,0.5264992,304
356,0.9747941,283,0.48723504,356
437,0.89496344,735,0.33049008,437
100,0.87712693,98,0.3530625,100
920,0.9457089,540,0.08138336,920
284,0.99922633,284,0.9478262,284
542,0.99264765,823,0.13693735,542
318,0.55610096,50,0.15445156,318
755,0.9946861,493,0.17639023,755
405,0.9519586,405,0.73334074,405
538,0.8749966,432,0.09971101,538
425,0.6759974,789,0.4396351,831
309,0.9810992,319,0.7474807,309
932,0.9695952,118,0.37496826,932
490,0.97081494,857,0.08474829,490
407,0.42334643,412,0.6370591,407
598,0.99323505,749,0.66069424,598
920,0.99550855,920,0.9715678,920
800,0.7339027,557,0.4251943,800
945,0.6777795,974,0.22838315,945
98,0.8743315,97,0.14468983,98
960,0.7992185,974,0.18922096,960
542,0.9875723,860,0.64980334,542
901,0.9518008,901,0.78524834,901
866,0.97409105,722,0.41457173,866
34,0.9247388,37,0.39541432,34
147,0.9466667,147,0.7147203,147
662,0.9087713,662,0.18502015,662
996,0.094056755,77,0.061877917,996
33,0.78534025,50,0.15893175,33
719,0.9633349,518,0.3960354,719
108,0.90597713,670,0.13160658,108
680,0.99583364,680,0.68339366,680
815,0.9029864,815,0.3923231,815
527,0.48347598,496,0.39285523,527
2,0.3920654,670,0.46769127,2
874,0.96669847,664,0.13209292,874
339,0.9865534,339,0.65040356,339
719,0.7964927,526,0.99102217,719
840,0.9864797,797,0.09534373,840
976,0.92343104,331,0.17141867,976
397,0.93782216,124,0.3779935,397
885,0.7944484,885,0.51964605,885
58,0.8272708,42,0.7084625,58
244,0.93044806,243,0.15454432,244
771,0.92251766,637,0.282815,771
821,0.68368775,578,0.24297401,821
480,0.9674491,607,0.14023966,480
821,0.93692183,821,0.82164973,821
321,0.81106,320,0.68594456,321
631,0.7529836,5,0.42418548,631
114,0.9963626,38,0.41638297,114
874,0.6343215,498,0.099859886,874
430,0.99777067,430,0.80923736,430
971,0.8721231,981,0.2703621,971
968,0.1977728,810,0.1303757,968
977,0.9225061,977,0.63815457,977
604,0.95429945,350,0.7362272,604
571,0.9851167,692,0.5762667,571
854,0.892015,916,0.73116195,854
230,0.64717597,171,0.7885815,230
946,0.9709528,930,0.057741147,946
320,0.98597115,320,0.57570523,320
536,0.59781146,574,0.5107431,536
657,0.54479086,437,0.109175704,657
145,0.7280811,147,0.22577247,145
920,0.9645281,497,0.29289103,920
918,0.7005159,612,0.079101264,918
693,0.23667887,850,0.44891274,884
74,0.8831164,75,0.23530985,74
386,0.92052114,387,0.6449115,386
928,0.95613134,504,0.25420606,928
473,0.9504011,694,0.829391,473
747,0.9082947,796,0.4979734,747
422,0.2973394,885,0.48262826,422
911,0.61388737,328,0.08169443,911
880,0.9973333,397,0.20926787,880
968,0.98768324,968,0.16074714,968
558,0.9766484,609,0.2537507,558
555,0.86987215,719,0.40387082,555
254,0.92517173,210,0.29997835,254
441,0.9567008,701,0.45745254,441
988,0.7137069,956,0.18205312,988
548,0.9447831,415,0.47000054,548
923,0.8425354,783,0.47118762,923
138,0.92591566,100,0.2938511,138
534,0.35034227,825,0.3768413,534
699,0.90501004,881,0.9033904,699
663,0.71778536,663,0.1304183,488
991,0.8954539,110,0.8390736,991
418,0.9703841,418,0.93491626,418
604,0.9408811,604,0.32546,604
625,0.43460974,599,0.3683112,625
518,0.41623682,744,0.48382252,518
328,0.8715157,113,0.80421454,328
320,0.8612349,77,0.25267306,320
519,0.99180907,747,0.26918074,519
387,0.8780557,31,0.5643175,387
405,0.99219316,405,0.89817137,405
750,0.9600589,588,0.04103471,750
416,0.92630553,612,0.32198384,416
570,0.8209028,451,0.92450786,570
991,0.78868276,114,0.12951136,991
852,0.8710464,415,0.18691353,852
10,0.9012966,83,0.28342342,10
718,0.9507149,882,0.12576243,718
348,0.9965593,349,0.5182163,348
556,0.90128857,612,0.5860083,556
818,0.87388813,512,0.8275124,818
866,0.8045488,612,0.6393758,866
412,0.9961283,412,0.9910449,412
630,0.9816456,630,0.10028262,630
964,0.8147916,964,0.13173807,964
518,0.67069894,865,0.78327614,518
265,0.96983385,265,0.29702413,265
896,0.67715585,355,0.20292471,896
547,0.9796012,403,0.6915432,547
904,0.9585738,315,0.08652491,904
709,0.9809472,569,0.0846286,709
318,0.9941484,305,0.14552897,318
142,0.9047351,134,0.1801537,142
23,0.9353625,23,0.66710275,23
761,0.84653,479,0.20033659,761
773,0.9474222,841,0.099009246,773
979,0.7892098,647,0.10637561,979
683,0.79889625,438,0.7666053,683
747,0.939994,747,0.57968974,747
939,0.9920744,510,0.19089435,939
473,0.5498376,704,0.11755137,473
865,0.9422349,676,0.24963206,865
766,0.8945633,707,0.67882544,766
755,0.18709768,529,0.89996964,755
706,0.95932144,706,0.95115244,706
615,0.9599143,653,0.064835355,615
310,0.9514856,310,0.37727877,310
744,0.48672354,792,0.3995481,885
472,0.91692734,848,0.092776366,472
699,0.78169775,664,0.19932893,699
885,0.9148727,885,0.93041605,885
973,0.42364106,864,0.10589502,973
402,0.7768301,515,0.61512065,402
981,0.44004515,66,0.21136558,971
775,0.38079533,775,0.90416247,631
311,0.9830578,71,0.24814485,311
13,0.8809854,13,0.7220254,13
539,0.85417503,916,0.14390317,539
539,0.9191003,539,0.7315037,539
39,0.9570089,851,0.083884135,39
668,0.8728798,888,0.29724747,668
341,0.9444847,341,0.36039606,341
663,0.26064482,894,0.5940392,606
548,0.89551127,557,0.50066453,548
653,0.9782864,653,0.20757933,653
938,0.7606656,974,0.5738216,938
778,0.9182572,61,0.24596581,778
666,0.92510724,666,0.5676015,666
686,0.7560493,755,0.0745388,686
512,0.83924294,437,0.37668002,512
309,0.7690415,315,0.43622923,309
3,0.9464875,974,0.41760764,3
470,0.90018946,542,0.3574574,470
718,0.94574386,437,0.5048278,718
981,0.9459767,319,0.11745771,981
252,0.9814524,165,0.5140321,252
739,0.554378,884,0.1632692,739
830,0.8720206,587,0.7703413,830
558,0.9435234,883,0.053491883,558
818,0.59903514,437,0.84808046,818
834,0.9977324,670,0.101615496,834
830,0.846746,570,0.3572249,830
459,0.9338248,459,0.8056571,459
980,0.65023917,825,0.6889653,980
888,0.63599926,751,0.5780986,888
960,0.948808,912,0.61376494,960
884,0.99587727,884,0.82720107,884
854,0.992463,707,0.28517258,854
310,0.8610887,306,0.30809155,310
893,0.94213164,893,0.65036505,893
520,0.8749788,861,0.14279772,520
476,0.99015474,838,0.5696976,476
975,0.5176512,975,0.2519767,563
558,0.96909386,841,0.09596532,558
984,0.9655146,984,0.7624376,984
673,0.83855915,52,0.35132533,673
438,0.96609795,438,0.81847423,438
130,0.3199658,601,0.15743889,130
929,0.9989856,62,0.130313,929
638,0.99958414,493,0.2650006,638
468,0.97637355,66,0.30623806,468
709,0.771512,736,0.4517247,709
859,0.95214975,859,0.8784281,859
629,0.98600775,629,0.8719818,629
583,0.39177474,455,0.5494144,583
158,0.90745085,158,0.8706772,158
52,0.7992679,680,0.2830846,52
985,0.91106814,843,0.08293012,985
105,0.91687727,105,0.2838595,105
442,0.92571723,442,0.83940274,442
596,0.8895426,647,0.40829387,596
947,0.92922497,954,0.80813485,947
522,0.6671528,510,0.18259728,522
546,0.9915296,749,0.18407851,546
947,0.71972924,109,0.71867347,947
580,0.9918751,643,0.5505286,580
864,0.99933535,62,0.47961012,864
11,0.9014011,13,0.34090093,11
456,0.9930952,456,0.9495638,456
434,0.9920105,751,0.16941448,434
540,0.7970536,722,0.17196383,456
481,0.87157255,895,0.18516138,481
913,0.9229416,913,0.20312484,913
909,0.93948007,909,0.93864906,909
349,0.86639893,170,0.36518782,349
865,0.4300311,865,0.9106768,718
471,0.99966955,523,0.12802249,471
875,0.85540897,612,0.3845205,875
885,0.965973,885,0.5802607,885
719,0.913417,832,0.41099426,719
965,0.924937,911,0.10788811,965
848,0.8162211,587,0.9296908,848
439,0.42537442,700,0.08350387,439
982,0.7788426,612,0.811494,982
572,0.9815383,447,0.0910011,572
793,0.9928518,653,0.41846088,793
875,0.7560401,706,0.40199924,875
595,0.9776349,864,0.19964667,595
475,0.9714966,475,0.07875848,475
503,0.22569412,631,0.50763696,775
629,0.9613167,360,0.09579735,629
672,0.39744478,765,0.3368193,672
418,0.8021826,751,0.16855395,702
79,0.8707034,79,0.2973399,79
947,0.97409904,947,0.17313464,947
477,0.91053325,565,0.22357859,477
975,0.99223375,751,0.37561384,975
821,0.9912423,821,0.06910927,821
312,0.8756637,60,0.07292302,312
964,0.94393235,964,0.2564755,964
937,0.6493478,940,0.30629885,937
908,0.09160595,70,0.4084988,635
428,0.6882493,635,0.14055389,428
58,0.9535888,59,0.38677064,58
327,0.94507885,327,0.46444955,327
342,0.23233172,349,0.4217502,345
964,0.9712919,751,0.3834876,964
826,0.8891887,600,0.7095908,826
607,0.9993297,787,0.7264049,607
766,0.3357088,688,0.11576912,766
660,0.7256617,850,0.10945642,660
479,0.86895895,652,0.17436771,479
689,0.5836828,760,0.2426643,689
417,0.9987048,751,0.37512696,417
548,0.8628235,830,0.33712783,548
709,0.81632024,620,0.19521931,709
558,0.991774,750,0.2973639,558
307,0.82637537,905,0.5983248,307
994,0.9157232,612,0.45047924,994
934,0.7697255,522,0.042364154,934
548,0.5552795,806,0.8767396,548
990,0.7961445,771,0.1470612,990
708,0.9508252,895,0.07200258,708
820,0.8441236,819,0.15580535,820
765,0.9576977,320,0.11751226,765
780,0.9992741,780,0.9963349,780
683,0.9744993,683,0.9307709,683
735,0.9813455,735,0.77105385,735
401,0.90039235,972,0.26206192,401
976,0.7874723,450,0.22973533,976
717,0.92792726,661,0.29145545,717
545,0.3372411,862,0.22980133,965
52,0.92328894,468,0.39615464,52
655,0.55265695,804,0.21317184,655
719,0.5587337,85,0.41415104,719
909,0.51694953,3,0.19306503,909
133,0.8097402,135,0.5489845,133
558,0.9816196,558,0.12906787,558
408,0.73183054,735,0.7714832,408
305,0.61281604,79,0.9330031,305
100,0.9409369,86,0.27216148,100
641,0.9352154,885,0.10798472,641
855,0.98516613,855,0.8372682,855
934,0.9219258,119,0.585822,934
980,0.95898485,110,0.48750615,980
441,0.90085465,441,0.3962303,441
437,0.8979281,657,0.44858733,437
490,0.99930775,490,0.9581185,490
318,0.8735877,121,0.22811617,318
888,0.94462085,615,0.5567028,888
830,0.944624,548,0.44716695,830
341,0.8988551,341,0.73894066,341
95,0.92430055,34,0.80400395,95
888,0.95721245,653,0.30763206,888
563,0.43284103,751,0.08914607,563
818,0.5921721,752,0.4552929,818
537,0.87357694,914,0.31152514,537
14,0.9283848,13,0.947428,14
581,0.988301,276,0.671363,581
971,0.8924412,971,0.0368271,971
720,0.9971324,391,0.108938865,720
321,0.9098072,320,0.98459727,321
438,0.8972964,670,0.114433646,438
991,0.9473731,947,0.14253607,991
686,0.83846474,788,0.7617963,686
806,0.8098177,24,0.2824139,806
581,0.91826683,739,0.8938872,581
718,0.86303073,865,0.41856584,718
592,0.62034595,722,0.4680562,592
956,0.96563417,957,0.7346011,956
76,0.5963007,313,0.04331101,76
833,0.985871,742,0.4356005,833
484,0.98250026,858,0.36058888,484
418,0.937334,418,0.86443233,418
780,0.991334,875,0.47478426,780
699,0.5079726,669,0.46351272,699
532,0.98946023,532,0.71212375,532
704,0.9419756,670,0.042183187,704
923,0.994701,919,0.36771178,923
322,0.94960487,320,0.26915282,322
313,0.7708998,312,0.80854815,313
481,0.17891717,482,0.16907603,481
325,0.7274622,766,0.35627794,325
668,0.67671037,704,0.04005812,668
604,0.9911776,346,0.2055995,604
418,0.9959759,833,0.23338476,418
760,0.55254984,571,0.7248436,760
511,0.97722477,511,0.07585603,511
696,0.6422568,912,0.109861046,696
526,0.28287357,670,0.8583355,526
309,0.986459,304,0.09116982,309
141,0.63679904,141,0.9306454,143
898,0.9911261,898,0.78321445,898
499,0.993166,717,0.47875717,499
889,0.9498388,889,0.75579023,889
304,0.5662942,462,0.22532901,304
650,0.88102174,650,0.19884093,650
407,0.68585956,765,0.0925973,407
842,0.98178035,842,0.26853302,842
38,0.907647,38,0.46105793,38
321,0.946869,321,0.5126076,321
125,0.107104495,612,0.14278592,581
951,0.85690707,659,0.07619877,951
822,0.814624,885,0.2258837,822
657,0.9624729,655,0.5297731,657
666,0.6699187,671,0.2510167,666
806,0.97536045,806,0.14927542,806
468,0.7374775,63,0.2563353,468
950,0.84965783,660,0.3444996,950
472,0.6499275,730,0.34761006,472
17,0.9275191,282,0.2069805,17
647,0.9733698,612,0.5430131,647
986,0.8579731,736,0.334804,986
950,0.9755465,38,0.414614,950
918,0.7454533,550,0.49486542,918
867,0.77981955,867,0.46264648,867
704,0.5378404,809,0.30327332,704
875,0.8903453,655,0.33813325,875
145,0.96761256,389,0.27487445,145
931,0.88633716,432,0.20652546,931
826,0.7425015,364,0.15997255,826
664,0.84489506,498,0.55435437,664
859,0.71682066,612,0.09212914,859
490,0.9928718,97,0.27779406,490
60,0.32542026,61,0.40453812,617
821,0.21371086,347,0.3945902,821
320,0.94475585,40,0.10438354,320
844,0.9927297,850,0.21060506,844
548,0.9295692,548,0.9336607,548
438,0.6842807,846,0.65703297,438
669,0.90775317,499,0.44638345,669
522,0.99633336,522,0.08347849,522
653,0.7551688,540,0.37903696,653
647,0.999589,647,0.13167647,647
883,0.9983309,571,0.30478626,883
403,0.63483495,836,0.90955603,403
891,0.5837341,616,0.88527113,891
750,0.99817944,457,0.38296607,750
826,0.8087334,66,0.11798832,826
818,0.86777604,480,0.24794511,818
472,0.9912949,472,0.8749898,472
676,0.86264575,676,0.6399375,676
734,0.8993673,813,0.07031132,734
859,0.1963805,646,0.08189844,859
323,0.9298306,327,0.9230372,323
913,0.31598458,610,0.071967095,913
934,0.5576481,670,0.07432927,934
303,0.95334387,306,0.65171796,303
769,0.35776025,881,0.2961005,769
767,0.63560903,957,0.41260195,767
443,0.9664392,498,0.57651585,443
912,0.6433751,899,0.2005398,912
975,0.9706368,300,0.3350826,975
512,0.9568123,512,0.3830542,512
641,0.9117472,836,0.95963466,641
583,0.9053788,752,0.39231846,583
662,0.9934129,662,0.46752435,662
260,0.92918646,260,0.92035776,260
100,0.76414186,98,0.69528586,100
324,0.60768205,325,0.53668237,324
801,0.41864365,801,0.21936674,498
981,0.23182926,110,0.16108285,981
9,0.36869735,88,0.3224776,9
920,0.988117,540,0.6619805,920
763,0.26658,499,0.20604432,763
455,0.98057866,496,0.20409615,455
431,0.9992649,911,0.31042933,431
101,0.91798705,101,0.75775594,101
121,0.7619719,68,0.3051037,121
899,0.788814,899,0.994588,738
405,0.9346124,405,0.6926248,405
456,0.18422976,749,0.82754767,456
880,0.9815082,668,0.092008196,880
400,0.7492358,984,0.09208023,400
402,0.99134445,402,0.99910563,641
830,0.9736742,476,0.99641466,830
891,0.9995704,612,0.08281325,891
976,0.9213043,138,0.46149796,976
976,0.93028253,66,0.7067667,976
981,0.9497758,863,0.16329461,981
131,0.75983804,128,0.39723805,131
536,0.92665577,746,0.12745005,536
143,0.74149686,141,0.45464158,143
345,0.62610376,50,0.15126899,345
808,0.86637944,869,0.05923191,808
326,0.96278244,453,0.5192012,326
662,0.91043097,662,0.7935135,662
480,0.63042486,536,0.36559284,480
480,0.6864303,480,0.28625584,480
739,0.93254834,869,0.06749528,739
806,0.47578645,612,0.3790427,806
490,0.45396414,490,0.97318393,829
488,0.08523987,641,0.11026378,598
426,0.9292093,426,0.2264666,426
947,0.18014672,644,0.09647886,947
629,0.7039778,815,0.701076,629
760,0.92249006,760,0.19526353,760
533,0.7232101,527,0.5230851,533
866,0.95632416,918,0.29598355,866
469,0.899389,512,0.34118223,469
896,0.88214624,896,0.45625615,896
310,0.9376348,320,0.68145955,310
657,0.9362178,818,0.6782581,657
582,0.9100385,557,0.2185249,582
469,0.9251181,655,0.41725197,469
240,0.8655081,242,0.39433035,240
566,0.98942006,548,0.5956717,566
693,0.7409513,515,0.2483802,693
896,0.956883,566,0.23097923,896
598,0.44904837,778,0.08503735,598
859,0.9262725,971,0.22285827,859
633,0.84523755,606,0.7080343,633
968,0.83842516,571,0.2128939,968
505,0.884466,726,0.32374954,505
752,0.89388365,587,0.30074415,752
913,0.7838267,426,0.29215375,913
384,0.46111482,383,0.4247524,384
317,0.17335053,320,0.89273125,318
40,0.91777617,40,0.67171866,40
545,0.95170027,771,0.065292105,545
581,0.99789536,66,0.5366176,581
990,0.90913117,330,0.27833316,990
704,0.90944886,751,0.19828963,704
985,0.9680723,50,0.1046978,985
845,0.73172504,845,0.5266822,845
484,0.7461168,664,0.69772595,484
702,0.96798766,722,0.2540531,702
673,0.9955942,673,0.68410504,673
830,0.43154687,706,0.73569036,875
4,0.4329745,328,0.5432297,4
512,0.9896025,437,0.53828853,512
914,0.31316382,609,0.124050714,914
620,0.9290251,620,0.21364829,620
752,0.76424944,752,0.3896406,752
631,0.9448365,894,0.16921517,631
976,0.8457053,647,0.99953973,976
760,0.9076652,760,0.6590523,760
934,0.8894231,407,0.11297354,934
625,0.820105,861,0.30823666,625
702,0.42998746,646,0.874186,982
473,0.7671896,577,0.8396457,473
777,0.944247,777,0.9081267,777
407,0.76925755,885,0.44976348,407
992,0.9084272,992,0.8454533,992
519,0.9651226,831,0.30092013,519
352,0.8666227,350,0.3357671,352
490,0.96926266,64,0.05687518,490
889,0.9200718,889,0.59460366,889
867,0.9250793,662,0.38135144,867
518,0.99539894,541,0.23541516,518
673,0.95491487,880,0.33367503,673
972,0.999861,778,0.15881275,972
972,0.9652154,192,0.27494362,972
672,0.93521714,672,0.85172474,672
735,0.93409187,676,0.3438743,735
348,0.7673243,103,0.10454578,348
921,0.75764704,443,0.14609267,921
443,0.81401557,664,0.3994843,443
923,0.8268711,435,0.07217312,923
833,0.99756855,833,0.5809509,833
145,0.9449759,333,0.14004296,145
780,0.9960979,780,0.5768214,780
459,0.91448325,742,0.9359879,459
95,0.56715786,293,0.1259533,95
718,0.8422497,437,0.59803396,718
815,0.86825544,409,0.07380639,815
986,0.93885434,986,0.2994529,986
979,0.32585034,112,0.1495019,979
905,0.75150615,744,0.18468747,905
281,0.9343663,273,0.2820883,281
319,0.9005245,319,0.7845208,319
888,0.4684209,895,0.6512834,888
348,0.9748812,343,0.25884637,348
347,0.6788005,346,0.6583432,347
672,0.62604624,871,0.44519436,672
669,0.76706713,901,0.27509996,669
404,0.9804459,396,0.9021721,404
323,0.8607553,326,0.93833196,323
735,0.8732504,408,0.969263,735
