Original Output,Original Confidence,Perturbed Output,Perturbed Confidence,Label
473,0.802047,473,0.5406185,473
431,0.68359524,612,0.38998675,431
422,0.624827,840,0.4691397,422
141,0.868998,18,0.06591221,141
499,0.88543665,647,0.118123055,499
566,0.9616614,493,0.4609317,566
405,0.8374344,834,0.105959676,405
582,0.9619447,582,0.4738744,582
932,0.7689605,932,0.45217493,416
539,0.76398706,498,0.29674944,539
769,0.42403856,612,0.09145484,769
820,0.8162214,421,0.36941203,820
440,0.9963586,765,0.9083847,440
337,0.979532,281,0.28523618,337
51,0.97091776,609,0.6585761,51
304,0.90319026,308,0.58698493,304
34,0.9057095,110,0.08482219,34
709,0.9925524,524,0.15826184,709
476,0.9992866,476,0.85506636,476
442,0.83050394,789,0.070741616,442
309,0.9965065,126,0.957222,309
991,0.9922788,939,0.4054958,991
512,0.9620843,437,0.43306243,512
645,0.95659465,778,0.06638563,645
342,0.9944332,342,0.93893075,342
583,0.94808286,612,0.5498593,583
699,0.5157304,612,0.11686382,699
920,0.9963175,540,0.842381,920
975,0.9873095,435,0.93117684,975
311,0.41589573,63,0.10869203,311
882,0.981423,441,0.16723306,882
898,0.9526279,898,0.86749184,898
974,0.7296604,77,0.13159183,974
481,0.96296746,481,0.9390025,481
310,0.96234465,40,0.16501848,310
787,0.46719393,462,0.3539022,620
115,0.96638286,330,0.90328753,115
476,0.8926941,786,0.22247912,476
972,0.9999809,972,0.9990318,972
479,0.95924765,479,0.2362476,479
708,0.928371,529,0.41648096,708
874,0.9765278,669,0.3468875,874
545,0.8221401,122,0.37581843,545
437,0.996232,469,0.6816688,437
854,0.99152774,476,0.22434549,854
480,0.8107347,519,0.874052,480
913,0.8965484,731,0.53256804,913
880,0.9280024,880,0.5119216,880
308,0.8058765,110,0.53270406,308
471,0.99967754,670,0.054904792,471
458,0.96400917,571,0.21225472,458
361,0.9864507,370,0.063756816,361
80,0.9528177,80,0.93764895,80
864,0.16971727,864,0.39400843,650
518,0.15198435,888,0.7165757,443
108,0.4428809,108,0.39025941,108
454,0.24998158,751,0.62067944,638
971,0.93068093,126,0.43337747,971
786,0.4705059,557,0.07485856,786
934,0.9651119,612,0.059928074,934
657,0.9934418,657,0.44596964,657
522,0.3292746,70,0.47904578,522
511,0.9526405,409,0.31148127,511
866,0.9934024,612,0.47557256,866
24,0.41950935,66,0.33654022,24
858,0.9981906,742,0.26327857,858
499,0.9948127,499,0.11160318,499
519,0.6336222,771,0.68260974,519
763,0.7357492,612,0.9497765,763
866,0.9820166,612,0.65754384,866
481,0.6440381,481,0.8069259,481
874,0.92446077,874,0.5189578,874
477,0.6235321,972,0.45418322,477
316,0.91470844,894,0.20693046,316
610,0.85093564,662,0.9186196,610
912,0.5525017,950,0.34486237,912
498,0.8510638,498,0.3142685,498
347,0.5047666,294,0.08524069,347
826,0.9473128,722,0.26287943,826
739,0.96747524,460,0.065138966,739
840,0.99803084,840,0.96091825,840
819,0.25476816,620,0.40643784,498
806,0.98693556,653,0.9412208,806
327,0.7621502,77,0.15964521,327
707,0.754835,670,0.09215613,704
534,0.9035866,534,0.9528191,534
848,0.866611,587,0.7325195,848
312,0.8568637,42,0.68638104,312
924,0.43590835,125,0.915284,924
989,0.4589026,114,0.95879227,949
386,0.67074513,63,0.55936754,386
916,0.9999291,916,0.9976078,916
769,0.7637676,982,0.66107917,769
688,0.9655456,688,0.5845663,688
980,0.79563355,87,0.1852631,980
885,0.8852449,894,0.34987777,885
573,0.92927593,573,0.34477305,573
806,0.9966744,616,0.7873064,806
664,0.9847148,498,0.79057664,664
780,0.9939958,655,0.8347059,780
960,0.38754237,713,0.09219468,960
476,0.6163073,853,0.23378949,909
600,0.9928201,600,0.99461585,600
133,0.92121726,37,0.08345023,133
896,0.8702247,896,0.3659393,896
905,0.35897005,499,0.0746502,422
980,0.89151585,50,0.24988712,980
328,0.99445444,113,0.34361815,328
697,0.418463,670,0.15493242,697
676,0.71386653,876,0.07104778,676
638,0.9971675,499,0.15823016,638
790,0.9555589,919,0.88861406,790
742,0.82786214,869,0.36603191,742
822,0.97074676,670,0.116285115,822
921,0.9125685,762,0.27936664,921
655,0.5751164,758,0.57510686,706
780,0.99276555,830,0.2704927,780
862,0.98736227,862,0.98889136,862
512,0.5570992,590,0.06917188,512
151,0.9377305,16,0.17943996,151
604,0.9770872,604,0.4434689,604
955,0.9500528,444,0.14533493,955
821,0.97743624,821,0.59659356,821
294,0.76051044,289,0.525463,294
708,0.99240464,481,0.24686752,708
631,0.8222397,771,0.10793109,631
469,0.7273176,655,0.24182962,469
332,0.869751,262,0.21476507,332
100,0.2411706,83,0.5929471,100
643,0.42201596,643,0.9535104,737
515,0.9897826,515,0.4118066,515
653,0.887308,819,0.11404596,653
973,0.95254785,550,0.36534137,973
392,0.8890452,444,0.33530813,392
848,0.8082872,670,0.14188002,848
596,0.89137095,550,0.10589133,596
133,0.84509283,974,0.71618456,133
493,0.99913776,742,0.6174467,493
918,0.6180525,612,0.41510874,918
82,0.87986284,83,0.1909674,82
764,0.9417653,765,0.16378719,764
51,0.9010989,68,0.94039905,51
971,0.554554,794,0.14535677,971
114,0.99043673,600,0.081595495,114
974,0.69807523,34,0.2713702,974
851,0.97901994,851,0.75632715,851
2,0.7653949,612,0.55830705,2
979,0.47241765,493,0.25854012,979
133,0.8185384,133,0.24928601,133
336,0.75658166,336,0.3534426,336
144,0.91286373,144,0.83993214,144
922,0.80075437,722,0.35541192,922
563,0.9379828,816,0.55588734,563
322,0.94949317,326,0.27133226,322
880,0.9908441,538,0.2852931,880
304,0.7398245,301,0.30611882,304
356,0.9747941,283,0.31224298,356
437,0.89496344,657,0.49353433,437
100,0.87712693,869,0.12432204,100
920,0.9457089,540,0.2609697,920
284,0.99922633,284,0.98593026,284
542,0.99264765,612,0.14102565,542
318,0.55610096,50,0.4315583,318
755,0.9946861,493,0.25758114,755
405,0.9519586,745,0.31820843,405
538,0.8749966,918,0.37813503,538
425,0.6759974,789,0.4477009,831
309,0.9810992,315,0.64497715,309
932,0.9695952,67,0.34619388,932
490,0.97081494,429,0.3532771,490
407,0.42334643,412,0.6429685,407
598,0.99323505,749,0.6219342,598
920,0.99550855,920,0.98046106,920
800,0.7339027,772,0.5150732,800
945,0.6777795,110,0.31464133,945
98,0.8743315,97,0.036815606,98
960,0.7992185,974,0.36086082,960
542,0.9875723,860,0.34233698,542
901,0.9518008,901,0.88857204,901
866,0.97409105,722,0.356369,866
34,0.9247388,100,0.15572375,34
147,0.9466667,147,0.3671644,147
662,0.9087713,662,0.5219762,662
996,0.094056755,328,0.028613457,996
33,0.78534025,48,0.13374925,33
719,0.9633349,435,0.23074271,719
108,0.90597713,490,0.056424618,108
680,0.99583364,680,0.68082124,680
815,0.9029864,437,0.1276,815
527,0.48347598,496,0.3228348,527
2,0.3920654,524,0.32231116,2
874,0.96669847,914,0.21975335,874
339,0.9865534,339,0.83596945,339
719,0.7964927,526,0.9396156,719
840,0.9864797,434,0.12534107,840
976,0.92343104,331,0.714339,976
397,0.93782216,124,0.39895332,397
885,0.7944484,885,0.602927,885
58,0.8272708,42,0.57915807,58
244,0.93044806,160,0.1460257,244
771,0.92251766,637,0.3455071,771
821,0.68368775,612,0.23908827,821
480,0.9674491,536,0.16155791,480
821,0.93692183,821,0.75426656,821
321,0.81106,15,0.28536457,321
631,0.7529836,5,0.3326567,631
114,0.9963626,38,0.3718255,114
874,0.6343215,566,0.1419838,874
430,0.99777067,430,0.8901654,430
971,0.8721231,281,0.3637127,971
968,0.1977728,810,0.15012886,968
977,0.9225061,977,0.05948484,977
604,0.95429945,350,0.633057,604
571,0.9851167,571,0.46284288,571
854,0.892015,557,0.07736377,854
230,0.64717597,183,0.39378914,230
946,0.9709528,930,0.06822911,946
320,0.98597115,320,0.82534415,320
536,0.59781146,574,0.85060996,536
657,0.54479086,743,0.17176187,657
145,0.7280811,14,0.24579282,145
920,0.9645281,722,0.19124682,920
918,0.7005159,612,0.078679085,918
693,0.23667887,850,0.29173565,884
74,0.8831164,125,0.31777152,74
386,0.92052114,387,0.62041736,386
928,0.95613134,654,0.20290919,928
473,0.9504011,694,0.8074474,473
747,0.9082947,796,0.7015179,747
422,0.2973394,885,0.5556662,422
911,0.61388737,328,0.35107312,911
880,0.9973333,397,0.064017296,880
968,0.98768324,810,0.29213437,968
558,0.9766484,742,0.19753042,558
555,0.86987215,518,0.78643876,555
254,0.92517173,210,0.5893528,254
441,0.9567008,415,0.22171344,441
988,0.7137069,956,0.3327058,988
548,0.9447831,415,0.44123435,548
923,0.8425354,869,0.44289193,923
138,0.92591566,100,0.41840968,138
534,0.35034227,825,0.46801892,534
699,0.90501004,881,0.39893064,699
663,0.71778536,786,0.36226723,488
991,0.8954539,110,0.92220914,991
418,0.9703841,418,0.8854198,418
604,0.9408811,857,0.26538604,604
625,0.43460974,599,0.35237753,625
518,0.41623682,744,0.26468855,518
328,0.8715157,328,0.6462472,328
320,0.8612349,77,0.79637915,320
519,0.99180907,747,0.4356863,519
387,0.8780557,31,0.8031656,387
405,0.99219316,405,0.8906347,405
750,0.9600589,905,0.07158291,750
416,0.92630553,612,0.5097099,416
570,0.8209028,451,0.8334563,570
991,0.78868276,114,0.32540253,991
852,0.8710464,828,0.14413293,852
10,0.9012966,83,0.4777457,10
718,0.9507149,882,0.15949287,718
348,0.9965593,349,0.51313645,348
556,0.90128857,612,0.3612848,556
818,0.87388813,512,0.59473526,818
866,0.8045488,612,0.8497046,866
412,0.9961283,412,0.99598074,412
630,0.9816456,797,0.35617793,630
964,0.8147916,751,0.13150224,964
518,0.67069894,587,0.73512197,518
265,0.96983385,265,0.3519204,265
896,0.67715585,355,0.3378248,896
547,0.9796012,403,0.6465715,547
904,0.9585738,37,0.09290824,904
709,0.9809472,25,0.04206577,709
318,0.9941484,899,0.099732086,318
142,0.9047351,13,0.11647331,142
23,0.9353625,23,0.85683507,23
761,0.84653,805,0.16892081,761
773,0.9474222,612,0.19907522,773
979,0.7892098,63,0.2711462,979
683,0.79889625,438,0.71940774,683
747,0.939994,747,0.47235578,747
939,0.9920744,479,0.1485502,939
473,0.5498376,612,0.11765363,473
865,0.9422349,676,0.25243655,865
766,0.8945633,707,0.48903978,766
755,0.18709768,529,0.7345312,755
706,0.95932144,706,0.78369683,706
615,0.9599143,653,0.18124473,615
310,0.9514856,600,0.4332623,310
744,0.48672354,364,0.28179967,885
472,0.91692734,472,0.2635905,472
699,0.78169775,484,0.51793486,699
885,0.9148727,885,0.95223355,885
973,0.42364106,525,0.10448177,973
402,0.7768301,515,0.19103226,402
981,0.44004515,66,0.1764503,971
775,0.38079533,775,0.80514693,631
311,0.9830578,313,0.21528083,311
13,0.8809854,13,0.14141162,13
539,0.85417503,412,0.19965805,539
539,0.9191003,539,0.75381154,539
39,0.9570089,182,0.11635701,39
668,0.8728798,888,0.1876509,668
341,0.9444847,341,0.19662258,341
663,0.26064482,894,0.71637917,606
548,0.89551127,557,0.19824642,548
653,0.9782864,653,0.82859224,653
938,0.7606656,974,0.6559988,938
778,0.9182572,61,0.18542077,778
666,0.92510724,666,0.8922501,666
686,0.7560493,637,0.07211735,686
512,0.83924294,437,0.36459237,512
309,0.7690415,308,0.36703065,309
3,0.9464875,974,0.5561974,3
470,0.90018946,470,0.8964739,470
718,0.94574386,718,0.39037699,718
981,0.9459767,317,0.27657995,981
252,0.9814524,165,0.876735,252
739,0.554378,612,0.16332369,739
830,0.8720206,587,0.5685221,830
558,0.9435234,883,0.10730715,558
818,0.59903514,437,0.7716091,818
834,0.9977324,894,0.058629964,834
830,0.846746,562,0.18379505,830
459,0.9338248,459,0.8309313,459
980,0.65023917,825,0.51479447,980
888,0.63599926,751,0.73312557,888
960,0.948808,912,0.18426014,960
884,0.99587727,884,0.9431979,884
854,0.992463,707,0.17536844,854
310,0.8610887,306,0.5839026,310
893,0.94213164,893,0.91673416,893
520,0.8749788,455,0.19775373,520
476,0.99015474,972,0.11342571,476
975,0.5176512,993,0.05625653,563
558,0.96909386,841,0.048279047,558
984,0.9655146,984,0.8985624,984
673,0.83855915,52,0.774825,673
438,0.96609795,438,0.6617416,438
130,0.3199658,601,0.4166626,130
929,0.9989856,464,0.11820487,929
638,0.99958414,493,0.22449434,638
468,0.97637355,66,0.39514747,468
709,0.771512,888,0.31235728,709
859,0.95214975,859,0.5550693,859
629,0.98600775,629,0.9498411,629
583,0.39177474,455,0.70503265,583
158,0.90745085,158,0.8148022,158
52,0.7992679,680,0.0797028,52
985,0.91106814,742,0.1471276,985
105,0.91687727,105,0.69917125,105
442,0.92571723,442,0.3604245,442
596,0.8895426,670,0.09506811,596
947,0.92922497,364,0.8077414,947
522,0.6671528,510,0.16724394,522
546,0.9915296,894,0.5899381,546
947,0.71972924,109,0.39159387,947
580,0.9918751,643,0.16575179,580
864,0.99933535,777,0.22972415,864
11,0.9014011,13,0.40978163,11
456,0.9930952,456,0.8945444,456
434,0.9920105,751,0.5052926,434
540,0.7970536,736,0.21803205,456
481,0.87157255,878,0.6047772,481
913,0.9229416,80,0.21913107,913
909,0.93948007,909,0.8856723,909
349,0.86639893,170,0.6319262,349
865,0.4300311,865,0.8562614,718
471,0.99966955,557,0.56515193,471
875,0.85540897,612,0.54350126,875
885,0.965973,885,0.30462477,885
719,0.913417,832,0.24894941,719
965,0.924937,592,0.080941856,965
848,0.8162211,587,0.34088886,848
439,0.42537442,615,0.1748086,439
982,0.7788426,612,0.97875446,982
572,0.9815383,447,0.30196416,572
793,0.9928518,238,0.27419865,793
875,0.7560401,875,0.21947622,875
595,0.9776349,888,0.14800389,595
475,0.9714966,430,0.21851625,475
503,0.22569412,631,0.36343518,775
629,0.9613167,675,0.082005024,629
672,0.39744478,765,0.42986944,672
418,0.8021826,751,0.21404053,702
79,0.8707034,79,0.21997029,79
947,0.97409904,816,0.09016632,947
477,0.91053325,565,0.32516712,477
975,0.99223375,751,0.40102553,975
821,0.9912423,83,0.03309584,821
312,0.8756637,58,0.1269781,312
964,0.94393235,68,0.044743642,964
937,0.6493478,940,0.23535432,937
908,0.09160595,70,0.53496295,635
428,0.6882493,635,0.31426764,428
58,0.9535888,59,0.38711783,58
327,0.94507885,327,0.28211388,327
342,0.23233172,349,0.398407,345
964,0.9712919,751,0.7236202,964
826,0.8891887,600,0.3753864,826
607,0.9993297,607,0.9069686,607
766,0.3357088,688,0.17061305,766
660,0.7256617,578,0.07908384,660
479,0.86895895,897,0.3558792,479
689,0.5836828,760,0.13408735,689
417,0.9987048,670,0.14608139,417
548,0.8628235,557,0.303737,548
709,0.81632024,888,0.22439097,709
558,0.991774,736,0.13572471,558
307,0.82637537,905,0.7845375,307
994,0.9157232,34,0.16127045,994
934,0.7697255,751,0.22258368,934
548,0.5552795,751,0.05814616,548
990,0.7961445,125,0.07839407,990
708,0.9508252,742,0.28708485,708
820,0.8441236,852,0.055204608,820
765,0.9576977,320,0.29409957,765
780,0.9992741,780,0.99687517,780
683,0.9744993,683,0.92652506,683
735,0.9813455,735,0.7508411,735
401,0.90039235,400,0.08309793,401
976,0.7874723,859,0.3086278,976
717,0.92792726,916,0.2057136,717
545,0.3372411,578,0.26715675,965
52,0.92328894,888,0.54292136,52
655,0.55265695,804,0.43212387,655
719,0.5587337,889,0.2413609,719
909,0.51694953,909,0.08159938,909
133,0.8097402,135,0.6496505,133
558,0.9816196,66,0.040551342,558
408,0.73183054,735,0.32791683,408
305,0.61281604,79,0.9834288,305
100,0.9409369,83,0.3684712,100
641,0.9352154,885,0.1068258,641
855,0.98516613,855,0.6608109,855
934,0.9219258,934,0.36119112,934
980,0.95898485,475,0.09163569,980
441,0.90085465,441,0.27606842,441
437,0.8979281,676,0.62058693,437
490,0.99930775,490,0.9194089,490
318,0.8735877,328,0.070445545,318
888,0.94462085,615,0.50508153,888
830,0.944624,821,0.7442484,830
341,0.8988551,341,0.7881935,341
95,0.92430055,34,0.63607454,95
888,0.95721245,653,0.39299363,888
563,0.43284103,751,0.05404014,563
818,0.5921721,864,0.20364234,818
537,0.87357694,836,0.1276316,537
14,0.9283848,13,0.795069,14
581,0.988301,384,0.28965464,581
971,0.8924412,119,0.045959804,971
720,0.9971324,391,0.054651026,720
321,0.9098072,320,0.99277335,321
438,0.8972964,584,0.07133807,438
991,0.9473731,947,0.14880843,991
686,0.83846474,788,0.7348698,686
806,0.8098177,25,0.22863968,806
581,0.91826683,739,0.69674176,581
718,0.86303073,865,0.25660825,718
592,0.62034595,869,0.2392931,592
956,0.96563417,957,0.7191145,956
76,0.5963007,124,0.1944412,76
833,0.985871,742,0.73785037,833
484,0.98250026,751,0.17129484,484
418,0.937334,418,0.9162703,418
780,0.991334,830,0.564013,780
699,0.5079726,669,0.27455312,699
532,0.98946023,532,0.53304505,532
704,0.9419756,387,0.10408507,704
923,0.994701,919,0.28093076,923
322,0.94960487,37,0.10116916,322
313,0.7708998,312,0.4228037,313
481,0.17891717,540,0.2497845,481
325,0.7274622,328,0.15867953,325
668,0.67671037,429,0.058137987,668
604,0.9911776,691,0.116175205,604
418,0.9959759,850,0.09319844,418
760,0.55254984,571,0.7951462,760
511,0.97722477,566,0.26096106,511
696,0.6422568,670,0.087936684,696
526,0.28287357,670,0.7424725,526
309,0.986459,125,0.08893697,309
141,0.63679904,141,0.9279403,143
898,0.9911261,898,0.89449024,898
499,0.993166,717,0.97300273,499
889,0.9498388,889,0.33354113,889
304,0.5662942,462,0.5406542,304
650,0.88102174,531,0.35140836,650
407,0.68585956,894,0.10777088,407
842,0.98178035,842,0.32559097,842
38,0.907647,38,0.6439923,38
321,0.946869,609,0.07803963,321
125,0.107104495,612,0.5469572,581
951,0.85690707,659,0.35262153,951
822,0.814624,435,0.2152253,822
657,0.9624729,655,0.49001232,657
666,0.6699187,671,0.07660344,666
806,0.97536045,806,0.5601926,806
468,0.7374775,63,0.08695681,468
950,0.84965783,667,0.1919894,950
472,0.6499275,730,0.5955733,472
17,0.9275191,238,0.30116186,17
647,0.9733698,612,0.8274177,647
986,0.8579731,736,0.24076447,986
950,0.9755465,38,0.4579622,950
918,0.7454533,550,0.5484472,918
867,0.77981955,867,0.8097445,867
704,0.5378404,833,0.17736045,704
875,0.8903453,655,0.7385791,875
145,0.96761256,376,0.25261015,145
931,0.88633716,432,0.35785672,931
826,0.7425015,364,0.5560808,826
664,0.84489506,498,0.7991005,664
859,0.71682066,974,0.037968922,859
490,0.9928718,97,0.22698219,490
60,0.32542026,59,0.50933236,617
821,0.21371086,347,0.28991422,821
320,0.94475585,609,0.15953131,320
844,0.9927297,850,0.77316993,844
548,0.9295692,548,0.9605551,548
438,0.6842807,546,0.16752857,438
669,0.90775317,499,0.43498832,669
522,0.99633336,869,0.06751481,522
653,0.7551688,540,0.8006784,653
647,0.999589,647,0.18077251,647
883,0.9983309,571,0.6619977,883
403,0.63483495,836,0.8876935,403
891,0.5837341,616,0.8505427,891
750,0.99817944,500,0.14288746,750
826,0.8087334,66,0.16951264,826
818,0.86777604,818,0.16741467,818
472,0.9912949,472,0.8996293,472
676,0.86264575,676,0.6560193,676
734,0.8993673,357,0.07319101,734
859,0.1963805,670,0.13158825,859
323,0.9298306,327,0.45681545,323
913,0.31598458,110,0.132169,913
934,0.5576481,612,0.08175018,934
303,0.95334387,306,0.19231607,303
769,0.35776025,587,0.09466067,769
767,0.63560903,957,0.5974551,767
443,0.9664392,664,0.34891224,443
912,0.6433751,899,0.3776863,912
975,0.9706368,300,0.19446732,975
512,0.9568123,512,0.40035787,512
641,0.9117472,836,0.31201574,641
583,0.9053788,894,0.16381015,583
662,0.9934129,662,0.7114013,662
260,0.92918646,260,0.95466405,260
100,0.76414186,68,0.35269862,100
324,0.60768205,325,0.30194873,324
801,0.41864365,801,0.11261147,498
981,0.23182926,974,0.18449461,981
9,0.36869735,88,0.075086154,9
920,0.988117,540,0.8582684,920
763,0.26658,692,0.07808741,763
455,0.98057866,496,0.22155714,455
431,0.9992649,911,0.11274765,431
101,0.91798705,101,0.17824508,101
121,0.7619719,68,0.18177202,121
899,0.788814,899,0.5093983,738
405,0.9346124,396,0.14068319,405
456,0.18422976,749,0.7396139,456
880,0.9815082,668,0.107148245,880
400,0.7492358,571,0.06567933,400
402,0.99134445,402,0.99949455,641
830,0.9736742,476,0.99078405,830
891,0.9995704,124,0.09736427,891
976,0.9213043,138,0.334038,976
976,0.93028253,66,0.66341597,976
981,0.9497758,863,0.061022885,981
131,0.75983804,128,0.47732842,131
536,0.92665577,546,0.11892936,536
143,0.74149686,83,0.08110004,143
345,0.62610376,50,0.17076315,345
808,0.86637944,581,0.072457545,808
326,0.96278244,607,0.47587985,326
662,0.91043097,662,0.8800714,662
480,0.63042486,480,0.30858183,480
480,0.6864303,480,0.20183279,480
739,0.93254834,573,0.05530074,739
806,0.47578645,612,0.463069,806
490,0.45396414,490,0.82149607,829
488,0.08523987,641,0.29205123,598
426,0.9292093,426,0.17200343,426
947,0.18014672,200,0.2327125,947
629,0.7039778,396,0.37400863,629
760,0.92249006,546,0.13144259,760
533,0.7232101,527,0.20411271,533
866,0.95632416,918,0.36099592,866
469,0.899389,512,0.3660843,469
896,0.88214624,848,0.7213108,896
310,0.9376348,77,0.11383089,310
657,0.9362178,818,0.5277918,657
582,0.9100385,557,0.12406445,582
469,0.9251181,657,0.44510314,469
240,0.8655081,242,0.29973596,240
566,0.98942006,548,0.82656735,566
693,0.7409513,722,0.08886359,693
896,0.956883,566,0.5742116,896
598,0.44904837,778,0.20009099,598
859,0.9262725,653,0.09164537,859
633,0.84523755,606,0.8507559,633
968,0.83842516,571,0.10507934,968
505,0.884466,506,0.5797463,505
752,0.89388365,540,0.41143328,752
913,0.7838267,426,0.057331253,913
384,0.46111482,383,0.3509153,384
317,0.17335053,320,0.87424624,318
40,0.91777617,40,0.83267075,40
545,0.95170027,465,0.1224255,545
581,0.99789536,581,0.23891719,581
990,0.90913117,50,0.13578781,990
704,0.90944886,751,0.21474643,704
985,0.9680723,50,0.6198612,985
845,0.73172504,845,0.60682875,845
484,0.7461168,664,0.23549516,484
702,0.96798766,722,0.25676897,702
673,0.9955942,673,0.8480308,673
830,0.43154687,706,0.4742128,875
4,0.4329745,34,0.16479243,4
512,0.9896025,437,0.43709558,512
914,0.31316382,609,0.27131602,914
620,0.9290251,620,0.078107186,620
752,0.76424944,892,0.20536382,752
631,0.9448365,894,0.10350092,631
976,0.8457053,647,0.85570997,976
760,0.9076652,448,0.4172565,760
934,0.8894231,293,0.08548324,934
625,0.820105,789,0.5510969,625
702,0.42998746,742,0.27995035,982
473,0.7671896,577,0.60440964,473
777,0.944247,777,0.897467,777
407,0.76925755,885,0.41437706,407
992,0.9084272,992,0.8854652,992
519,0.9651226,771,0.2015319,519
352,0.8666227,350,0.313954,352
490,0.96926266,670,0.045776695,490
889,0.9200718,889,0.75195354,889
867,0.9250793,662,0.35339108,867
518,0.99539894,888,0.1315793,518
673,0.95491487,880,0.32588267,673
972,0.999861,320,0.64953977,972
972,0.9652154,981,0.09600609,972
672,0.93521714,672,0.91762376,672
735,0.93409187,758,0.6164332,735
348,0.7673243,103,0.21756995,348
921,0.75764704,683,0.061219875,921
443,0.81401557,664,0.354338,443
923,0.8268711,736,0.14098623,923
833,0.99756855,833,0.8402448,833
145,0.9449759,125,0.12277451,145
780,0.9960979,780,0.34637123,780
459,0.91448325,742,0.85755825,459
95,0.56715786,328,0.73235697,95
718,0.8422497,437,0.45102152,718
815,0.86825544,815,0.05741288,815
986,0.93885434,986,0.49009418,986
979,0.32585034,112,0.09662032,979
905,0.75150615,744,0.42296842,905
281,0.9343663,281,0.45580932,281
319,0.9005245,319,0.88454443,319
888,0.4684209,895,0.8247717,888
348,0.9748812,343,0.21220788,348
347,0.6788005,347,0.4784312,347
672,0.62604624,731,0.55227065,672
669,0.76706713,669,0.60346144,669
404,0.9804459,396,0.9607969,404
323,0.8607553,326,0.41969115,323
735,0.8732504,408,0.9439553,735
