Original Output,Original Confidence,Perturbed Output,Perturbed Confidence,Label
458,0.96400917,458,0.4086676,458
361,0.9864507,357,0.709992,361
80,0.9528177,80,0.82757336,80
864,0.16971727,899,0.4430631,650
518,0.15198435,518,0.16512033,443
108,0.4428809,750,0.98344976,108
454,0.24998158,454,0.743891,638
971,0.93068093,980,0.23009156,971
786,0.4705059,447,0.6442794,786
934,0.9651119,442,0.3191848,934
657,0.9934418,657,0.57647055,657
522,0.3292746,933,0.84573513,522
511,0.9526405,537,0.7569125,511
866,0.9934024,761,0.10972803,866
24,0.41950935,429,0.2068225,24
858,0.9981906,858,0.75882566,858
499,0.9948127,499,0.3097175,499
519,0.6336222,747,0.664224,519
763,0.7357492,424,0.30407998,763
866,0.9820166,653,0.2829404,866
481,0.6440381,882,0.23272403,481
874,0.92446077,874,0.79208964,874
477,0.6235321,833,0.18428966,477
316,0.91470844,316,0.12275076,316
610,0.85093564,662,0.4423086,610
912,0.5525017,937,0.28266907,912
498,0.8510638,664,0.54731196,498
347,0.5047666,731,0.99963903,347
826,0.9473128,501,0.8996785,826
739,0.96747524,739,0.07425036,739
840,0.99803084,840,0.5572187,840
819,0.25476816,819,0.80302894,498
806,0.98693556,831,0.05631619,806
327,0.7621502,80,0.05414012,327
707,0.754835,707,0.9648919,704
534,0.9035866,534,0.75551647,534
848,0.866611,587,0.508696,848
312,0.8568637,313,0.46923926,312
924,0.43590835,125,0.971202,924
989,0.4589026,989,0.9936894,949
386,0.67074513,102,0.5004704,386
916,0.9999291,916,0.98513097,916
769,0.7637676,523,0.09240893,769
688,0.9655456,688,0.6995555,688
980,0.79563355,975,0.9788887,980
885,0.8852449,539,0.088892095,885
573,0.92927593,573,0.24487315,573
806,0.9966744,769,0.7840432,806
664,0.9847148,498,0.951153,664
780,0.9939958,780,0.774377,780
960,0.38754237,829,0.8500003,960
476,0.6163073,476,0.9867324,909
600,0.9928201,600,0.4838679,600
133,0.92121726,145,0.9559521,133
896,0.8702247,745,0.6355778,896
905,0.35897005,905,0.6312929,422
980,0.89151585,120,0.1480537,980
328,0.99445444,328,0.10299979,328
697,0.418463,421,0.76068956,697
676,0.71386653,570,0.7844709,676
638,0.9971675,705,0.7588013,638
790,0.9555589,793,0.1905925,790
742,0.82786214,897,0.07739753,742
822,0.97074676,822,0.43754435,822
921,0.9125685,488,0.26981074,921
655,0.5751164,655,0.9729119,706
780,0.99276555,875,0.3241278,780
862,0.98736227,897,0.19695461,862
512,0.5570992,480,0.3145311,512
151,0.9377305,361,0.21233189,151
604,0.9770872,604,0.569253,604
955,0.9500528,444,0.29353723,955
821,0.97743624,821,0.749911,821
294,0.76051044,289,0.2550103,294
708,0.99240464,481,0.5501814,708
631,0.8222397,771,0.6116233,631
469,0.7273176,610,0.4272972,469
332,0.869751,333,0.16787548,332
100,0.2411706,92,0.9550739,100
643,0.42201596,643,0.9524497,737
515,0.9897826,631,0.20147693,515
653,0.887308,820,0.876922,653
973,0.95254785,826,0.5493056,973
392,0.8890452,2,0.27528602,392
848,0.8082872,610,0.79495144,848
596,0.89137095,570,0.11380284,596
133,0.84509283,141,0.2006462,133
493,0.99913776,800,0.14132002,493
918,0.6180525,612,0.40136388,918
82,0.87986284,82,0.18488204,82
764,0.9417653,764,0.13349299,764
51,0.9010989,68,0.4574697,51
971,0.554554,980,0.8436322,971
114,0.99043673,114,0.69384277,114
974,0.69807523,126,0.06252938,974
851,0.97901994,851,0.17944075,851
2,0.7653949,974,0.5480813,2
979,0.47241765,976,0.96138567,979
133,0.8185384,133,0.23495924,133
336,0.75658166,336,0.10995859,336
144,0.91286373,144,0.64263386,144
922,0.80075437,839,0.4320887,922
563,0.9379828,627,0.29951996,563
322,0.94949317,323,0.23776177,322
880,0.9908441,976,0.044454552,880
304,0.7398245,303,0.82586545,304
356,0.9747941,356,0.2051335,356
437,0.89496344,735,0.8961653,437
100,0.87712693,976,0.3699683,100
920,0.9457089,799,0.08602474,920
284,0.99922633,284,0.7754809,284
542,0.99264765,653,0.056347027,542
318,0.55610096,68,0.20339064,318
755,0.9946861,663,0.79852897,755
405,0.9519586,405,0.37024468,405
538,0.8749966,574,0.7068222,538
425,0.6759974,425,0.9839622,831
309,0.9810992,309,0.68153185,309
932,0.9695952,109,0.10393066,932
490,0.97081494,706,0.9554743,490
407,0.42334643,428,0.49070787,407
598,0.99323505,749,0.12176251,598
920,0.99550855,920,0.39439967,920
800,0.7339027,662,0.27373308,800
945,0.6777795,125,0.18513718,945
98,0.8743315,19,0.15920478,98
960,0.7992185,938,0.99999225,960
542,0.9875723,572,0.46103746,542
901,0.9518008,901,0.13427325,901
866,0.97409105,969,0.07608043,866
34,0.9247388,35,0.42538252,34
147,0.9466667,82,0.11573676,147
662,0.9087713,437,0.22676523,662
996,0.094056755,739,0.08591382,996
33,0.78534025,32,0.7274175,33
719,0.9633349,526,0.45025426,719
108,0.90597713,681,0.20506245,108
680,0.99583364,489,0.96771985,680
815,0.9029864,815,0.5596821,815
527,0.48347598,407,0.4731486,527
2,0.3920654,877,0.8788668,2
874,0.96669847,664,0.19624631,874
339,0.9865534,339,0.7302316,339
719,0.7964927,526,0.9777044,719
840,0.9864797,434,0.31148797,840
976,0.92343104,802,0.6720541,976
397,0.93782216,124,0.21021795,397
885,0.7944484,885,0.37094668,885
58,0.8272708,42,0.85868657,58
244,0.93044806,243,0.33413026,244
771,0.92251766,503,0.57428265,771
821,0.68368775,746,0.9223958,821
480,0.9674491,865,0.09325343,480
821,0.93692183,821,0.54945594,821
321,0.81106,320,0.9575268,321
631,0.7529836,392,0.2501527,631
114,0.9963626,114,0.5379042,114
874,0.6343215,699,0.6637548,874
430,0.99777067,430,0.9167689,430
971,0.8721231,980,0.9407839,971
968,0.1977728,945,0.31394097,968
977,0.9225061,977,0.23015827,977
604,0.95429945,691,0.8334182,604
571,0.9851167,571,0.68471205,571
854,0.892015,916,0.08134142,854
230,0.64717597,171,0.915458,230
946,0.9709528,946,0.67326117,946
320,0.98597115,320,0.65406936,320
536,0.59781146,574,0.9801018,536
657,0.54479086,437,0.9155655,657
145,0.7280811,147,0.97469133,145
920,0.9645281,693,0.46902728,920
918,0.7005159,972,0.9999975,918
693,0.23667887,937,0.2108162,884
74,0.8831164,75,0.5557732,74
386,0.92052114,387,0.1728809,386
928,0.95613134,504,0.16782328,928
473,0.9504011,694,0.6934331,473
747,0.9082947,796,0.551547,747
422,0.2973394,885,0.54701746,422
911,0.61388737,933,0.2612474,911
880,0.9973333,836,0.14114939,880
968,0.98768324,968,0.13167368,968
558,0.9766484,776,0.109980434,558
555,0.86987215,719,0.97977865,555
254,0.92517173,174,0.07563383,254
441,0.9567008,839,0.23647545,441
988,0.7137069,944,0.44179922,988
548,0.9447831,706,0.6463694,548
923,0.8425354,665,0.3003391,923
138,0.92591566,138,0.22959822,138
534,0.35034227,912,0.46340436,534
699,0.90501004,881,0.9912621,699
663,0.71778536,663,0.9955474,488
991,0.8954539,456,0.037414875,991
418,0.9703841,418,0.8230895,418
604,0.9408811,604,0.5813525,604
625,0.43460974,599,0.30357304,625
518,0.41623682,744,0.08500077,518
328,0.8715157,113,0.31963515,328
320,0.8612349,321,0.34864652,320
519,0.99180907,519,0.25492844,519
387,0.8780557,344,0.29424593,387
405,0.99219316,405,0.698193,405
750,0.9600589,750,0.3572036,750
416,0.92630553,923,0.08227286,416
570,0.8209028,451,0.8788081,570
991,0.78868276,953,0.06490701,991
852,0.8710464,845,0.5634126,852
10,0.9012966,10,0.3323149,10
718,0.9507149,828,0.10387095,718
348,0.9965593,348,0.6862402,348
556,0.90128857,556,0.25470766,556
818,0.87388813,512,0.83007973,818
866,0.8045488,52,0.1303632,866
412,0.9961283,618,0.6751181,412
630,0.9816456,552,0.1860347,630
964,0.8147916,964,0.17656371,964
518,0.67069894,865,0.88797927,518
265,0.96983385,233,0.39977497,265
896,0.67715585,404,0.5270775,896
547,0.9796012,547,0.4950958,547
904,0.9585738,585,0.09915309,904
709,0.9809472,831,0.07299627,709
318,0.9941484,318,0.6792325,318
142,0.9047351,142,0.27927148,142
23,0.9353625,23,0.7075712,23
761,0.84653,528,0.3152245,761
773,0.9474222,841,0.38545972,773
979,0.7892098,977,0.6833888,979
683,0.79889625,438,0.6176066,683
747,0.939994,747,0.18666838,747
939,0.9920744,583,0.063110344,939
473,0.5498376,704,0.8418639,473
865,0.9422349,868,0.21588476,865
766,0.8945633,707,0.77264184,766
755,0.18709768,529,0.8190673,755
706,0.95932144,706,0.47475234,706
615,0.9599143,807,0.04333726,615
310,0.9514856,310,0.63805234,310
744,0.48672354,744,0.99363613,885
472,0.91692734,472,0.041657317,472
699,0.78169775,975,0.12851869,699
885,0.9148727,885,0.68146914,885
973,0.42364106,864,0.44786423,973
402,0.7768301,515,0.9731214,402
981,0.44004515,7,0.7477149,971
775,0.38079533,775,0.3053961,631
311,0.9830578,311,0.23513407,311
13,0.8809854,13,0.6391291,13
539,0.85417503,885,0.63922405,539
539,0.9191003,539,0.20737614,539
39,0.9570089,42,0.20438623,39
668,0.8728798,888,0.4291001,668
341,0.9444847,341,0.81780964,341
663,0.26064482,663,0.51684904,606
548,0.89551127,921,0.4823906,548
653,0.9782864,646,0.5463717,653
938,0.7606656,992,0.6982801,938
778,0.9182572,59,0.18927138,778
666,0.92510724,672,0.06802952,666
686,0.7560493,508,0.314246,686
512,0.83924294,752,0.27248424,512
309,0.7690415,305,0.7082571,309
3,0.9464875,34,0.15131232,3
470,0.90018946,542,0.21838287,470
718,0.94574386,512,0.23718545,718
981,0.9459767,995,0.14817207,981
252,0.9814524,291,0.16186096,252
739,0.554378,884,0.9128103,739
830,0.8720206,875,0.7281092,830
558,0.9435234,543,0.108751185,558
818,0.59903514,437,0.55863565,818
834,0.9977324,537,0.25975937,834
830,0.846746,875,0.91403365,830
459,0.9338248,459,0.6293294,459
980,0.65023917,978,0.15632953,980
888,0.63599926,751,0.48170176,888
960,0.948808,960,0.6421939,960
884,0.99587727,884,0.47767758,884
854,0.992463,638,0.905306,854
310,0.8610887,311,0.62908095,310
893,0.94213164,410,0.96797806,893
520,0.8749788,920,0.2417323,520
476,0.99015474,838,0.2613256,476
975,0.5176512,975,0.979156,563
558,0.96909386,717,0.036555115,558
984,0.9655146,984,0.7249211,984
673,0.83855915,472,0.1371024,673
438,0.96609795,438,0.62894917,438
130,0.3199658,90,0.120673895,130
929,0.9989856,969,0.07821748,929
638,0.99958414,638,0.52258074,638
468,0.97637355,489,0.6323293,468
709,0.771512,736,0.7770235,709
859,0.95214975,859,0.7791334,859
629,0.98600775,629,0.8262637,629
583,0.39177474,455,0.3693462,583
158,0.90745085,158,0.45492586,158
52,0.7992679,680,0.5892269,52
985,0.91106814,739,0.113912,985
105,0.91687727,105,0.15057434,105
442,0.92571723,442,0.06754567,442
596,0.8895426,647,0.12125047,596
947,0.92922497,954,0.36263338,947
522,0.6671528,887,0.37249127,522
546,0.9915296,478,0.15687895,546
947,0.71972924,109,0.6329167,947
580,0.9918751,433,0.25543872,580
864,0.99933535,913,0.06091532,864
11,0.9014011,12,0.96699834,11
456,0.9930952,456,0.17660102,456
434,0.9920105,434,0.25607637,434
540,0.7970536,540,0.94766206,456
481,0.87157255,800,0.38441488,481
913,0.9229416,913,0.14106502,913
909,0.93948007,909,0.5473352,909
349,0.86639893,161,0.41997877,349
865,0.4300311,865,0.98594,718
471,0.99966955,645,0.4365596,471
875,0.85540897,830,0.9833378,875
885,0.965973,664,0.9177923,885
719,0.913417,913,0.64505136,719
965,0.924937,964,0.46040392,965
848,0.8162211,587,0.98325837,848
439,0.42537442,970,0.30065343,439
982,0.7788426,431,0.5409712,982
572,0.9815383,748,0.16486809,572
793,0.9928518,653,0.07159733,793
875,0.7560401,706,0.25839615,875
595,0.9776349,734,0.18039691,595
475,0.9714966,912,0.62598926,475
503,0.22569412,809,0.3615552,775
629,0.9613167,821,0.14824566,629
672,0.39744478,590,0.23440024,672
418,0.8021826,418,0.9979526,702
79,0.8707034,79,0.22045068,79
947,0.97409904,947,0.6989995,947
477,0.91053325,707,0.19307645,477
975,0.99223375,975,0.9205775,975
821,0.9912423,821,0.67726415,821
312,0.8756637,314,0.2772876,312
964,0.94393235,938,0.25274915,964
937,0.6493478,940,0.08543714,937
908,0.09160595,908,0.28481886,635
428,0.6882493,779,0.79670423,428
58,0.9535888,58,0.48191974,58
327,0.94507885,327,0.64699525,327
342,0.23233172,349,0.70484436,345
964,0.9712919,964,0.50885737,964
826,0.8891887,869,0.2255657,826
607,0.9993297,787,0.059818767,607
766,0.3357088,422,0.4209123,766
660,0.7256617,829,0.49918076,660
479,0.86895895,923,0.3002312,479
689,0.5836828,755,0.47497234,689
417,0.9987048,703,0.55147725,417
548,0.8628235,706,0.84071374,548
709,0.81632024,864,0.049629435,709
558,0.991774,776,0.08544788,558
307,0.82637537,905,0.75665545,307
994,0.9157232,990,0.06209952,994
934,0.7697255,925,0.094183676,934
548,0.5552795,566,0.5781622,548
990,0.7961445,413,0.7358058,990
708,0.9508252,529,0.8496155,708
820,0.8441236,819,0.6938257,820
765,0.9576977,775,0.035674393,765
780,0.9992741,780,0.981488,780
683,0.9744993,683,0.58459973,683
735,0.9813455,735,0.4412668,735
401,0.90039235,668,0.99094313,401
976,0.7874723,450,0.85288936,976
717,0.92792726,661,0.7323675,717
545,0.3372411,545,0.37097174,965
52,0.92328894,468,0.2139859,52
655,0.55265695,758,0.6933028,655
719,0.5587337,555,0.08664505,719
909,0.51694953,626,0.40682244,909
133,0.8097402,135,0.5731401,133
558,0.9816196,558,0.4905042,558
408,0.73183054,735,0.9156065,408
305,0.61281604,79,0.1350607,305
100,0.9409369,100,0.06439413,100
641,0.9352154,641,0.32278356,641
855,0.98516613,855,0.7394558,855
934,0.9219258,934,0.056496058,934
980,0.95898485,973,0.5689608,980
441,0.90085465,441,0.0397405,441
437,0.8979281,657,0.37804464,437
490,0.99930775,490,0.9702222,490
318,0.8735877,121,0.37094074,318
888,0.94462085,615,0.11204837,888
830,0.944624,548,0.67526215,830
341,0.8988551,341,0.6556722,341
95,0.92430055,95,0.4734401,95
888,0.95721245,668,0.51113385,888
563,0.43284103,428,0.26711172,563
818,0.5921721,752,0.9633415,818
537,0.87357694,646,0.44244844,537
14,0.9283848,13,0.90918034,14
581,0.988301,16,0.07427349,581
971,0.8924412,971,0.23737971,971
720,0.9971324,720,0.115431204,720
321,0.9098072,320,0.77839625,321
438,0.8972964,834,0.19741486,438
991,0.9473731,947,0.10105718,991
686,0.83846474,788,0.05006299,686
806,0.8098177,769,0.97117686,806
581,0.91826683,739,0.95921296,581
718,0.86303073,865,0.73436046,718
592,0.62034595,722,0.4308753,592
956,0.96563417,952,0.77668154,956
76,0.5963007,75,0.24313582,76
833,0.985871,833,0.2145579,833
484,0.98250026,484,0.50575095,484
418,0.937334,418,0.32808658,418
780,0.991334,875,0.6616304,780
699,0.5079726,539,0.609552,699
532,0.98946023,532,0.59070367,532
704,0.9419756,793,0.13353424,704
923,0.994701,750,0.0979715,923
322,0.94960487,322,0.560974,322
313,0.7708998,312,0.94474816,313
481,0.17891717,649,0.6975203,481
325,0.7274622,560,0.22586872,325
668,0.67671037,782,0.21114005,668
604,0.9911776,604,0.498257,604
418,0.9959759,418,0.3286824,418
760,0.55254984,571,0.5468485,760
511,0.97722477,511,0.5768038,511
696,0.6422568,583,0.106721565,696
526,0.28287357,840,0.9892754,526
309,0.986459,320,0.3589415,309
141,0.63679904,141,0.9598284,143
898,0.9911261,898,0.3499312,898
499,0.993166,688,0.046540458,499
889,0.9498388,889,0.650875,889
304,0.5662942,301,0.09574062,304
650,0.88102174,650,0.33893347,650
407,0.68585956,855,0.29085782,407
842,0.98178035,452,0.39135382,842
38,0.907647,36,0.38089687,38
321,0.946869,321,0.7255573,321
125,0.107104495,125,0.21750501,581
951,0.85690707,939,0.3185759,951
822,0.814624,728,0.7297845,822
657,0.9624729,655,0.73062795,657
666,0.6699187,536,0.08055103,666
806,0.97536045,769,0.48531687,806
468,0.7374775,37,0.20975704,468
950,0.84965783,660,0.24292764,950
472,0.6499275,730,0.052749455,472
17,0.9275191,17,0.6777208,17
647,0.9733698,664,0.27326477,647
986,0.8579731,693,0.10429371,986
950,0.9755465,950,0.3866056,950
918,0.7454533,693,0.24412012,918
867,0.77981955,596,0.31385875,867
704,0.5378404,492,0.29976603,704
875,0.8903453,780,0.8186827,875
145,0.96761256,128,0.8289214,145
931,0.88633716,931,0.11909557,931
826,0.7425015,21,0.6480745,826
664,0.84489506,498,0.10201833,664
859,0.71682066,822,0.0637624,859
490,0.9928718,661,0.42905214,490
60,0.32542026,61,0.7019944,617
821,0.21371086,347,0.1064503,821
320,0.94475585,309,0.3505862,320
844,0.9927297,736,0.13928087,844
548,0.9295692,548,0.70320225,548
438,0.6842807,770,0.17822537,438
669,0.90775317,499,0.11824735,669
522,0.99633336,869,0.08689239,522
653,0.7551688,478,0.9036128,653
647,0.999589,647,0.21252824,647
883,0.9983309,773,0.10377159,883
403,0.63483495,836,0.8930938,403
891,0.5837341,616,0.8717387,891
750,0.99817944,457,0.64703137,750
826,0.8087334,653,0.33967316,826
818,0.86777604,437,0.4366211,818
472,0.9912949,472,0.7155428,472
676,0.86264575,676,0.12479767,676
734,0.8993673,821,0.17624702,734
859,0.1963805,558,0.3319586,859
323,0.9298306,327,0.823176,323
913,0.31598458,638,0.1659976,913
934,0.5576481,911,0.2532756,934
303,0.95334387,306,0.29735842,303
769,0.35776025,881,0.5061353,769
767,0.63560903,113,0.0726163,767
443,0.9664392,498,0.25913122,443
912,0.6433751,841,0.99984527,912
975,0.9706368,975,0.6012233,975
512,0.9568123,512,0.42133033,512
641,0.9117472,836,0.9579852,641
583,0.9053788,408,0.12243489,583
662,0.9934129,662,0.3890676,662
260,0.92918646,260,0.60507965,260
100,0.76414186,98,0.9504194,100
324,0.60768205,325,0.34272984,324
801,0.41864365,801,0.7492776,498
981,0.23182926,979,0.5507858,981
9,0.36869735,88,0.55783826,9
920,0.988117,920,0.1936709,920
763,0.26658,499,0.57992864,763
455,0.98057866,625,0.5432582,455
431,0.9992649,431,0.08359169,431
101,0.91798705,101,0.70730615,101
121,0.7619719,357,0.07110064,121
899,0.788814,899,0.9999105,738
405,0.9346124,405,0.5363785,405
456,0.18422976,894,0.52988356,456
880,0.9815082,440,0.1316426,880
400,0.7492358,611,0.09092254,400
402,0.99134445,402,0.9996797,641
830,0.9736742,476,0.401778,830
891,0.9995704,646,0.16235186,891
976,0.9213043,133,0.2179224,976
976,0.93028253,704,0.4853782,976
981,0.9497758,813,0.18356682,981
131,0.75983804,128,0.2887811,131
536,0.92665577,489,0.77146643,536
143,0.74149686,142,0.61438245,143
345,0.62610376,347,0.21214223,345
808,0.86637944,723,0.37830594,808
326,0.96278244,325,0.42294016,326
662,0.91043097,662,0.34748214,662
480,0.63042486,536,0.74273276,480
480,0.6864303,536,0.7569496,480
739,0.93254834,739,0.064672776,739
806,0.47578645,982,0.52398646,806
490,0.45396414,490,0.99154013,829
488,0.08523987,488,0.2047075,598
426,0.9292093,426,0.64014405,426
947,0.18014672,979,0.1574567,947
629,0.7039778,815,0.85620433,629
760,0.92249006,623,0.51615375,760
533,0.7232101,527,0.6930364,533
866,0.95632416,407,0.6829703,866
469,0.899389,752,0.18382168,469
896,0.88214624,404,0.3062073,896
310,0.9376348,309,0.23403467,310
657,0.9362178,582,0.27848098,657
582,0.9100385,415,0.22146669,582
469,0.9251181,576,0.30848262,469
240,0.8655081,241,0.7445779,240
566,0.98942006,548,0.50744313,566
693,0.7409513,413,0.14357884,693
896,0.956883,975,0.3881121,896
598,0.44904837,667,0.23146819,598
859,0.9262725,664,0.19860809,859
633,0.84523755,747,0.38556835,633
968,0.83842516,523,0.086555645,968
505,0.884466,900,0.30736136,505
752,0.89388365,818,0.8139985,752
913,0.7838267,426,0.20813815,913
384,0.46111482,383,0.59278494,384
317,0.17335053,320,0.8581024,318
40,0.91777617,40,0.46220934,40
545,0.95170027,545,0.13584487,545
581,0.99789536,581,0.4737239,581
990,0.90913117,991,0.5245163,990
704,0.90944886,612,0.12215926,704
985,0.9680723,131,0.076545,985
845,0.73172504,849,0.16069339,845
484,0.7461168,498,0.56519765,484
702,0.96798766,702,0.59267354,702
673,0.9955942,673,0.78561676,673
830,0.43154687,706,0.7444936,875
4,0.4329745,395,0.96773684,4
512,0.9896025,512,0.34456497,512
914,0.31316382,312,0.046383724,914
620,0.9290251,847,0.767029,620
752,0.76424944,574,0.54704696,752
631,0.9448365,86,0.18810156,631
976,0.8457053,647,0.99951744,976
760,0.9076652,760,0.29697725,760
934,0.8894231,944,0.29939255,934
625,0.820105,455,0.26040956,625
702,0.42998746,646,0.90382385,982
473,0.7671896,694,0.7257122,473
777,0.944247,777,0.44679433,777
407,0.76925755,885,0.26409534,407
992,0.9084272,992,0.66735405,992
519,0.9651226,803,0.44594285,519
352,0.8666227,354,0.42254022,352
490,0.96926266,628,0.279315,490
889,0.9200718,889,0.37547442,889
867,0.9250793,662,0.21864699,867
518,0.99539894,518,0.81870276,518
673,0.95491487,673,0.2937099,673
972,0.999861,457,0.082765765,972
972,0.9652154,108,0.59384304,972
672,0.93521714,672,0.47891456,672
735,0.93409187,676,0.18446289,735
348,0.7673243,330,0.2179467,348
921,0.75764704,719,0.38622215,921
443,0.81401557,584,0.04177762,443
923,0.8268711,447,0.7016435,923
833,0.99756855,833,0.8320729,833
145,0.9449759,145,0.124751925,145
780,0.9960979,655,0.24281172,780
459,0.91448325,459,0.5420941,459
95,0.56715786,91,0.7438643,95
718,0.8422497,469,0.21705629,718
815,0.86825544,555,0.63195455,815
986,0.93885434,986,0.7255676,986
979,0.32585034,976,0.21209845,979
905,0.75150615,906,0.2764831,905
281,0.9343663,273,0.17835921,281
319,0.9005245,319,0.3255103,319
888,0.4684209,895,0.8478633,888
348,0.9748812,348,0.30585787,348
347,0.6788005,346,0.9155758,347
672,0.62604624,871,0.7573653,672
669,0.76706713,901,0.8636194,669
404,0.9804459,404,0.88516617,404
323,0.8607553,324,0.5146001,323
735,0.8732504,408,0.9176166,735
