Original Output,Original Confidence,Perturbed Output,Perturbed Confidence,Label
767,0.63560903,113,0.10183029,767
443,0.9664392,664,0.20838478,443
912,0.6433751,841,0.9996928,912
975,0.9706368,975,0.68495715,975
512,0.9568123,512,0.60312116,512
641,0.9117472,836,0.9243507,641
583,0.9053788,875,0.13770786,583
662,0.9934129,662,0.73132175,662
260,0.92918646,260,0.6245526,260
100,0.76414186,98,0.87136734,100
324,0.60768205,325,0.2426779,324
801,0.41864365,801,0.766238,498
981,0.23182926,979,0.6437531,981
9,0.36869735,88,0.5138177,9
920,0.988117,920,0.44060555,920
763,0.26658,499,0.6020426,763
455,0.98057866,625,0.5140425,455
431,0.9992649,431,0.3211881,431
101,0.91798705,101,0.72978723,101
121,0.7619719,357,0.072059415,121
899,0.788814,899,0.99941325,738
405,0.9346124,405,0.5808198,405
456,0.18422976,894,0.55596167,456
880,0.9815082,440,0.12466405,880
400,0.7492358,611,0.11317923,400
402,0.99134445,402,0.9996736,641
830,0.9736742,852,0.39255443,830
891,0.9995704,891,0.45828438,891
976,0.9213043,133,0.18345356,976
976,0.93028253,704,0.4255556,976
981,0.9497758,981,0.11295973,981
131,0.75983804,135,0.35575247,131
536,0.92665577,489,0.5993828,536
143,0.74149686,142,0.45085305,143
345,0.62610376,347,0.39509618,345
808,0.86637944,723,0.28732052,808
326,0.96278244,326,0.27576202,326
662,0.91043097,662,0.4006776,662
480,0.63042486,536,0.69875634,480
480,0.6864303,536,0.69456947,480
739,0.93254834,739,0.1435022,739
806,0.47578645,982,0.82136476,806
490,0.45396414,490,0.97110164,829
488,0.08523987,488,0.16540338,598
426,0.9292093,426,0.6634346,426
947,0.18014672,699,0.19654888,947
629,0.7039778,815,0.84903026,629
760,0.92249006,760,0.51889944,760
533,0.7232101,527,0.67415166,533
866,0.95632416,407,0.5626604,866
469,0.899389,469,0.21658088,469
896,0.88214624,404,0.2746296,896
310,0.9376348,310,0.20370616,310
657,0.9362178,582,0.17781419,657
582,0.9100385,415,0.20144446,582
469,0.9251181,576,0.22937718,469
240,0.8655081,241,0.7151152,240
566,0.98942006,566,0.5493733,566
693,0.7409513,638,0.093760796,693
896,0.956883,975,0.4579503,896
598,0.44904837,667,0.19564316,598
859,0.9262725,859,0.29469737,859
633,0.84523755,747,0.33747783,633
968,0.83842516,660,0.06979552,968
505,0.884466,505,0.22874837,505
752,0.89388365,818,0.77415675,752
913,0.7838267,426,0.21030746,913
384,0.46111482,383,0.5138637,384
317,0.17335053,320,0.8316362,318
40,0.91777617,40,0.61620665,40
545,0.95170027,545,0.24659005,545
581,0.99789536,581,0.7865932,581
990,0.90913117,991,0.63548785,990
704,0.90944886,540,0.048716545,704
985,0.9680723,985,0.30676425,985
845,0.73172504,483,0.17176914,845
484,0.7461168,498,0.56953484,484
702,0.96798766,702,0.67598283,702
673,0.9955942,673,0.8446713,673
830,0.43154687,706,0.5687913,875
4,0.4329745,395,0.9344887,4
512,0.9896025,512,0.7678101,512
914,0.31316382,312,0.054836895,914
620,0.9290251,847,0.6742945,620
752,0.76424944,574,0.4026103,752
631,0.9448365,86,0.06661877,631
976,0.8457053,647,0.99812764,976
760,0.9076652,760,0.37036934,760
934,0.8894231,924,0.3264602,934
625,0.820105,455,0.24781458,625
702,0.42998746,646,0.7328646,982
473,0.7671896,694,0.72116834,473
777,0.944247,777,0.60032237,777
407,0.76925755,498,0.2593207,407
992,0.9084272,992,0.72565037,992
519,0.9651226,803,0.38865274,519
352,0.8666227,354,0.4255197,352
490,0.96926266,752,0.31562057,490
889,0.9200718,889,0.6305249,889
867,0.9250793,662,0.17129828,867
518,0.99539894,518,0.90743446,518
673,0.95491487,673,0.44299996,673
972,0.999861,972,0.24639522,972
972,0.9652154,108,0.43795538,972
672,0.93521714,672,0.6338611,672
735,0.93409187,735,0.15954424,735
348,0.7673243,330,0.15680997,348
921,0.75764704,683,0.13424037,921
443,0.81401557,443,0.115519315,443
923,0.8268711,447,0.6880919,923
833,0.99756855,833,0.9377118,833
145,0.9449759,145,0.23483264,145
780,0.9960979,780,0.29500633,780
459,0.91448325,459,0.641576,459
95,0.56715786,91,0.7670248,95
718,0.8422497,469,0.13531564,718
815,0.86825544,815,0.29625577,815
986,0.93885434,986,0.7661061,986
979,0.32585034,461,0.3787944,979
905,0.75150615,906,0.39589575,905
281,0.9343663,281,0.36899662,281
319,0.9005245,319,0.4404977,319
888,0.4684209,895,0.8704028,888
348,0.9748812,348,0.42730835,348
347,0.6788005,346,0.9282966,347
672,0.62604624,871,0.76002264,672
669,0.76706713,901,0.8043361,669
404,0.9804459,404,0.8990859,404
323,0.8607553,324,0.51765627,323
735,0.8732504,408,0.82831615,735
