Original Output,Original Confidence,Perturbed Output,Perturbed Confidence,Label
581,0.9507373,97,0.18084227,581
799,0.4733762,742,0.52392656,620
876,0.9095277,876,0.1579471,876
610,0.72760195,437,0.7183026,610
422,0.8615604,380,0.09783917,422
514,0.79046094,559,0.6400667,514
615,0.5305377,653,0.10493902,776
702,0.99971825,705,0.07832947,702
923,0.9338562,656,0.17475034,923
469,0.89910793,752,0.2605964,469
95,0.8489005,371,0.3844817,95
979,0.73401284,435,0.14071873,979
142,0.8845876,136,0.23106602,142
228,0.8446691,282,0.21316734,228
566,0.30706584,550,0.1713766,566
556,0.95706886,556,0.7249059,556
966,0.84846514,70,0.16982926,966
991,0.5219847,114,0.19819154,991
859,0.80019224,854,0.7479738,859
518,0.9737578,725,0.23460194,518
815,0.9554382,607,0.18148613,815
761,0.5825841,550,0.23656884,761
778,0.9861253,778,0.20275427,778
985,0.89672214,426,0.035825048,985
855,0.7090082,493,0.22715832,855
932,0.8824644,701,0.032851536,932
608,0.97892463,738,0.14800264,608
870,0.9619102,870,0.98566866,870
657,0.39802316,408,0.30790856,657
898,0.98040366,415,0.20406784,898
960,0.52403957,869,0.09043257,960
960,0.97418606,960,0.27798575,960
423,0.96350235,788,0.24105458,423
860,0.99963725,749,0.10442208,860
641,0.8981874,641,0.88299,641
650,0.784763,864,0.59489816,650
58,0.9860881,71,0.2038463,58
410,0.51950103,827,0.3573101,410
473,0.802047,473,0.76517266,473
431,0.68359524,612,0.46937206,431
422,0.624827,840,0.3646311,422
141,0.868998,18,0.24956445,141
499,0.88543665,647,0.19332805,499
566,0.9616614,493,0.23821758,566
405,0.8374344,787,0.1590675,405
582,0.9619447,582,0.47291356,582
932,0.7689605,932,0.5898378,416
539,0.76398706,498,0.28517023,539
769,0.42403856,612,0.10260539,769
820,0.8162214,421,0.37956446,820
440,0.9963586,765,0.83737147,440
337,0.979532,281,0.3158767,337
51,0.97091776,50,0.34960416,51
304,0.90319026,308,0.6600151,304
34,0.9057095,37,0.11972558,34
709,0.9925524,670,0.22973508,709
476,0.9992866,476,0.65743876,476
442,0.83050394,789,0.21270187,442
309,0.9965065,126,0.9831745,309
991,0.9922788,939,0.35837382,991
512,0.9620843,437,0.48923972,512
645,0.95659465,778,0.06669372,645
342,0.9944332,342,0.9383219,342
583,0.94808286,510,0.40371156,583
699,0.5157304,789,0.14195925,699
920,0.9963175,540,0.82008326,920
975,0.9873095,435,0.96193546,975
311,0.41589573,63,0.07343403,311
882,0.981423,441,0.2061797,882
898,0.9526279,898,0.85280824,898
974,0.7296604,328,0.15093623,974
481,0.96296746,481,0.9745895,481
310,0.96234465,40,0.46531317,310
787,0.46719393,462,0.31400165,620
115,0.96638286,330,0.8972321,115
476,0.8926941,786,0.2954047,476
972,0.9999809,972,0.9978611,972
479,0.95924765,479,0.36628893,479
708,0.928371,893,0.79324484,708
874,0.9765278,664,0.3760059,874
545,0.8221401,122,0.43300247,545
437,0.996232,469,0.33343008,437
854,0.99152774,476,0.104258284,854
480,0.8107347,519,0.8692705,480
913,0.8965484,731,0.50364655,913
880,0.9280024,880,0.21575908,880
308,0.8058765,110,0.4928791,308
471,0.99967754,432,0.10339396,471
458,0.96400917,571,0.11227534,458
361,0.9864507,368,0.040969074,361
80,0.9528177,80,0.9774655,80
864,0.16971727,776,0.2869195,650
518,0.15198435,888,0.5121845,443
108,0.4428809,108,0.3730904,108
454,0.24998158,751,0.44104078,638
971,0.93068093,670,0.71475494,971
786,0.4705059,894,0.12027975,786
934,0.9651119,925,0.08316154,934
657,0.9934418,657,0.5030233,657
522,0.3292746,70,0.52471,522
511,0.9526405,914,0.23449966,511
866,0.9934024,612,0.59300846,866
24,0.41950935,869,0.1438501,24
858,0.9981906,742,0.2506389,858
499,0.9948127,499,0.11071956,499
519,0.6336222,771,0.52964866,519
763,0.7357492,612,0.95548815,763
866,0.9820166,612,0.5502954,866
481,0.6440381,481,0.95151323,481
874,0.92446077,874,0.7360219,874
477,0.6235321,972,0.32789066,477
316,0.91470844,452,0.090982616,316
610,0.85093564,662,0.8811632,610
912,0.5525017,950,0.5876483,912
498,0.8510638,498,0.3287755,498
347,0.5047666,281,0.23512423,347
826,0.9473128,722,0.21521625,826
739,0.96747524,460,0.10939469,739
840,0.99803084,840,0.9499605,840
819,0.25476816,620,0.29277015,498
806,0.98693556,653,0.76822555,806
327,0.7621502,77,0.11648288,327
707,0.754835,670,0.10572668,704
534,0.9035866,534,0.95027053,534
848,0.866611,587,0.87223905,848
312,0.8568637,42,0.29801646,312
924,0.43590835,125,0.934407,924
989,0.4589026,114,0.97138476,949
386,0.67074513,63,0.5369919,386
916,0.9999291,916,0.9975805,916
769,0.7637676,982,0.70166653,769
688,0.9655456,688,0.6096136,688
980,0.79563355,87,0.23570253,980
885,0.8852449,885,0.25327113,885
573,0.92927593,573,0.31923962,573
806,0.9966744,616,0.69774485,806
664,0.9847148,498,0.8339978,664
780,0.9939958,655,0.54371107,780
960,0.38754237,969,0.16457342,960
476,0.6163073,476,0.15753609,909
600,0.9928201,600,0.9919882,600
133,0.92121726,37,0.17931153,133
896,0.8702247,745,0.47415334,896
905,0.35897005,499,0.08610521,422
980,0.89151585,50,0.25873864,980
328,0.99445444,113,0.46314868,328
697,0.418463,670,0.29236436,697
676,0.71386653,423,0.08763515,676
638,0.9971675,499,0.13598064,638
790,0.9555589,919,0.9394993,790
742,0.82786214,869,0.16013026,742
822,0.97074676,885,0.22309257,822
921,0.9125685,762,0.2505661,921
655,0.5751164,758,0.6139654,706
780,0.99276555,780,0.21192117,780
862,0.98736227,862,0.9826758,862
512,0.5570992,480,0.05084811,512
151,0.9377305,16,0.12705086,151
604,0.9770872,604,0.6222837,604
955,0.9500528,444,0.12774514,955
821,0.97743624,821,0.628878,821
294,0.76051044,289,0.5762488,294
708,0.99240464,481,0.64251,708
631,0.8222397,771,0.23411433,631
469,0.7273176,657,0.30345333,469
332,0.869751,262,0.104828574,332
100,0.2411706,83,0.42891043,100
643,0.42201596,643,0.95415777,737
515,0.9897826,515,0.5288116,515
653,0.887308,820,0.20359182,653
973,0.95254785,550,0.266476,973
392,0.8890452,751,0.17454061,392
848,0.8082872,37,0.1984207,848
596,0.89137095,566,0.118686326,596
133,0.84509283,974,0.44954762,133
493,0.99913776,742,0.37358394,493
918,0.6180525,612,0.515869,918
82,0.87986284,83,0.5743369,82
764,0.9417653,765,0.25650275,764
51,0.9010989,68,0.9496882,51
971,0.554554,971,0.12029639,971
114,0.99043673,68,0.08375708,114
974,0.69807523,34,0.46496484,974
851,0.97901994,851,0.83976495,851
2,0.7653949,612,0.47015074,2
979,0.47241765,976,0.27410328,979
133,0.8185384,133,0.25816748,133
336,0.75658166,336,0.32192424,336
144,0.91286373,144,0.7491217,144
922,0.80075437,722,0.29604378,922
563,0.9379828,816,0.55246097,563
322,0.94949317,326,0.42234614,322
880,0.9908441,538,0.13240407,880
304,0.7398245,303,0.3866613,304
356,0.9747941,283,0.4943456,356
437,0.89496344,735,0.39753884,437
100,0.87712693,338,0.1681839,100
920,0.9457089,540,0.20174724,920
284,0.99922633,284,0.9726691,284
542,0.99264765,866,0.08707817,542
318,0.55610096,50,0.27574724,318
755,0.9946861,493,0.27725983,755
405,0.9519586,405,0.50640243,405
538,0.8749966,918,0.22892758,538
425,0.6759974,789,0.6126257,831
309,0.9810992,319,0.571175,309
932,0.9695952,118,0.27729365,932
490,0.97081494,792,0.21875723,490
407,0.42334643,412,0.7087577,407
598,0.99323505,749,0.6997259,598
920,0.99550855,920,0.98312116,920
800,0.7339027,557,0.4020156,800
945,0.6777795,110,0.27899295,945
98,0.8743315,97,0.08313303,98
960,0.7992185,974,0.312698,960
542,0.9875723,860,0.5516283,542
901,0.9518008,901,0.8514366,901
866,0.97409105,722,0.35419914,866
34,0.9247388,37,0.21395382,34
147,0.9466667,147,0.6609335,147
662,0.9087713,662,0.5126352,662
996,0.094056755,77,0.033193517,996
33,0.78534025,48,0.14445306,33
719,0.9633349,518,0.20276028,719
108,0.90597713,670,0.059830327,108
680,0.99583364,680,0.671321,680
815,0.9029864,815,0.28494176,815
527,0.48347598,407,0.34994796,527
2,0.3920654,670,0.22302301,2
874,0.96669847,664,0.17090476,874
339,0.9865534,339,0.8405425,339
719,0.7964927,526,0.9842153,719
840,0.9864797,797,0.07269303,840
976,0.92343104,331,0.58340317,976
397,0.93782216,124,0.46825755,397
885,0.7944484,885,0.50463647,885
58,0.8272708,42,0.6766699,58
244,0.93044806,243,0.15505035,244
771,0.92251766,637,0.30450252,771
821,0.68368775,612,0.2477299,821
480,0.9674491,607,0.18527353,480
821,0.93692183,821,0.8433257,821
321,0.81106,320,0.5249922,321
631,0.7529836,5,0.29491675,631
114,0.9963626,38,0.557243,114
874,0.6343215,498,0.0822578,874
430,0.99777067,430,0.8403366,430
971,0.8721231,981,0.14967608,971
968,0.1977728,810,0.19204402,968
977,0.9225061,977,0.44256145,977
604,0.95429945,350,0.69155085,604
571,0.9851167,692,0.5211764,571
854,0.892015,565,0.28955662,854
230,0.64717597,171,0.36862066,230
946,0.9709528,930,0.061206177,946
320,0.98597115,320,0.72056854,320
536,0.59781146,574,0.72811717,536
657,0.54479086,743,0.15970735,657
145,0.7280811,95,0.25606942,145
920,0.9645281,497,0.22535668,920
918,0.7005159,612,0.07651472,918
693,0.23667887,850,0.5429613,884
74,0.8831164,78,0.1964033,74
386,0.92052114,387,0.6019086,386
928,0.95613134,654,0.20702778,928
473,0.9504011,694,0.77516156,473
747,0.9082947,796,0.6181278,747
422,0.2973394,885,0.5512749,422
911,0.61388737,328,0.20208623,911
880,0.9973333,397,0.10801658,880
968,0.98768324,924,0.16966477,968
558,0.9766484,609,0.26891816,558
555,0.86987215,518,0.7119616,555
254,0.92517173,210,0.45629835,254
441,0.9567008,441,0.12878972,441
988,0.7137069,956,0.17764632,988
548,0.9447831,415,0.4481906,548
923,0.8425354,869,0.22584413,923
138,0.92591566,100,0.30079675,138
534,0.35034227,825,0.46052027,534
699,0.90501004,881,0.68089396,699
663,0.71778536,786,0.16700462,488
991,0.8954539,110,0.8934041,991
418,0.9703841,418,0.91879785,418
604,0.9408811,604,0.33595622,604
625,0.43460974,599,0.3847892,625
518,0.41623682,744,0.40224743,518
328,0.8715157,113,0.66162455,328
320,0.8612349,77,0.58364356,320
519,0.99180907,747,0.40102166,519
387,0.8780557,31,0.7002918,387
405,0.99219316,405,0.8834446,405
750,0.9600589,905,0.05135834,750
416,0.92630553,612,0.44859946,416
570,0.8209028,451,0.94449025,570
991,0.78868276,114,0.23056392,991
852,0.8710464,415,0.12566331,852
10,0.9012966,83,0.4773354,10
718,0.9507149,882,0.1390055,718
348,0.9965593,349,0.57406545,348
556,0.90128857,612,0.6156925,556
818,0.87388813,512,0.75743777,818
866,0.8045488,612,0.7682038,866
412,0.9961283,412,0.9947761,412
630,0.9816456,797,0.20400932,630
964,0.8147916,795,0.06372651,964
518,0.67069894,865,0.4510676,518
265,0.96983385,265,0.4098638,265
896,0.67715585,355,0.2347004,896
547,0.9796012,403,0.6759119,547
904,0.9585738,315,0.1628714,904
709,0.9809472,51,0.0786927,709
318,0.9941484,305,0.11185144,318
142,0.9047351,134,0.13930991,142
23,0.9353625,23,0.72091055,23
761,0.84653,479,0.19760555,761
773,0.9474222,412,0.060395837,773
979,0.7892098,63,0.20171328,979
683,0.79889625,438,0.8370633,683
747,0.939994,747,0.62893224,747
939,0.9920744,510,0.22058512,939
473,0.5498376,704,0.16174892,473
865,0.9422349,676,0.23456232,865
766,0.8945633,707,0.637036,766
755,0.18709768,529,0.8578369,755
706,0.95932144,706,0.92013705,706
615,0.9599143,653,0.14374407,615
310,0.9514856,600,0.33096147,310
744,0.48672354,792,0.41547993,885
472,0.91692734,472,0.19824566,472
699,0.78169775,484,0.2502466,699
885,0.9148727,885,0.9421939,885
973,0.42364106,742,0.15257566,973
402,0.7768301,515,0.2847402,402
981,0.44004515,66,0.18897499,971
775,0.38079533,775,0.8526955,631
311,0.9830578,313,0.24729131,311
13,0.8809854,13,0.52444446,13
539,0.85417503,412,0.06079182,539
539,0.9191003,539,0.7303036,539
39,0.9570089,851,0.063734666,39
668,0.8728798,888,0.18932374,668
341,0.9444847,341,0.2752307,341
663,0.26064482,894,0.6273294,606
548,0.89551127,557,0.32537013,548
653,0.9782864,653,0.6285714,653
938,0.7606656,974,0.56904984,938
778,0.9182572,61,0.20525354,778
666,0.92510724,666,0.81966144,666
686,0.7560493,637,0.06078372,686
512,0.83924294,437,0.36299506,512
309,0.7690415,315,0.27804595,309
3,0.9464875,974,0.61192846,3
470,0.90018946,470,0.6487219,470
718,0.94574386,437,0.46138892,718
981,0.9459767,317,0.20140149,981
252,0.9814524,165,0.79160315,252
739,0.554378,612,0.17712335,739
830,0.8720206,587,0.86925465,830
558,0.9435234,883,0.070805274,558
818,0.59903514,437,0.8495453,818
834,0.9977324,894,0.07372004,834
830,0.846746,562,0.17986503,830
459,0.9338248,459,0.8184833,459
980,0.65023917,825,0.7269217,980
888,0.63599926,751,0.64322686,888
960,0.948808,912,0.32180104,960
884,0.99587727,884,0.915089,884
854,0.992463,707,0.22007526,854
310,0.8610887,306,0.3934545,310
893,0.94213164,893,0.8649633,893
520,0.8749788,455,0.17009024,520
476,0.99015474,838,0.39071178,476
975,0.5176512,975,0.049153324,563
558,0.96909386,841,0.09841843,558
984,0.9655146,984,0.8194893,984
673,0.83855915,52,0.5857507,673
438,0.96609795,438,0.7090273,438
130,0.3199658,601,0.2698182,130
929,0.9989856,969,0.09960866,929
638,0.99958414,493,0.27277997,638
468,0.97637355,66,0.43270808,468
709,0.771512,736,0.40292525,709
859,0.95214975,859,0.7758136,859
629,0.98600775,629,0.9358799,629
583,0.39177474,455,0.73011607,583
158,0.90745085,158,0.90577406,158
52,0.7992679,680,0.19013922,52
985,0.91106814,843,0.08787792,985
105,0.91687727,105,0.5170706,105
442,0.92571723,442,0.5942273,442
596,0.8895426,670,0.07426221,596
947,0.92922497,954,0.2987458,947
522,0.6671528,510,0.22185612,522
546,0.9915296,894,0.38014576,546
947,0.71972924,109,0.5831555,947
580,0.9918751,643,0.2970769,580
864,0.99933535,63,0.28370303,864
11,0.9014011,13,0.42568958,11
456,0.9930952,456,0.92192304,456
434,0.9920105,751,0.2783227,434
540,0.7970536,749,0.19601415,456
481,0.87157255,878,0.35466656,481
913,0.9229416,80,0.14774899,913
909,0.93948007,909,0.9657866,909
349,0.86639893,170,0.5949912,349
865,0.4300311,865,0.86471516,718
471,0.99966955,557,0.17774132,471
875,0.85540897,612,0.5428943,875
885,0.965973,885,0.42569312,885
719,0.913417,832,0.5901894,719
965,0.924937,592,0.11531254,965
848,0.8162211,587,0.79262304,848
439,0.42537442,615,0.1402018,439
982,0.7788426,612,0.96572024,982
572,0.9815383,447,0.16885594,572
793,0.9928518,653,0.2236087,793
875,0.7560401,706,0.24236983,875
595,0.9776349,864,0.101991735,595
475,0.9714966,117,0.044564713,475
503,0.22569412,631,0.4530531,775
629,0.9613167,359,0.07951132,629
672,0.39744478,765,0.39126518,672
418,0.8021826,751,0.18409577,702
79,0.8707034,79,0.25753936,79
947,0.97409904,329,0.087488145,947
477,0.91053325,565,0.27153647,477
975,0.99223375,751,0.44330442,975
821,0.9912423,407,0.029424531,821
312,0.8756637,58,0.10159568,312
964,0.94393235,964,0.048980698,964
937,0.6493478,940,0.3133333,937
908,0.09160595,70,0.6068553,635
428,0.6882493,635,0.22495669,428
58,0.9535888,59,0.3775667,58
327,0.94507885,327,0.3979165,327
342,0.23233172,349,0.46105272,345
964,0.9712919,751,0.59998137,964
826,0.8891887,600,0.66972196,826
607,0.9993297,607,0.6883492,607
766,0.3357088,688,0.12073475,766
660,0.7256617,578,0.13869329,660
479,0.86895895,897,0.18288893,479
689,0.5836828,760,0.19044004,689
417,0.9987048,670,0.22843497,417
548,0.8628235,830,0.15032539,548
709,0.81632024,620,0.2604468,709
558,0.991774,750,0.1280915,558
307,0.82637537,905,0.7027811,307
994,0.9157232,34,0.40057364,994
934,0.7697255,751,0.1236615,934
548,0.5552795,806,0.3179477,548
990,0.7961445,612,0.07954494,990
708,0.9508252,742,0.05218847,708
820,0.8441236,651,0.05871753,820
765,0.9576977,320,0.3126552,765
780,0.9992741,780,0.9974509,780
683,0.9744993,683,0.94250625,683
735,0.9813455,735,0.79979664,735
401,0.90039235,972,0.17143477,401
976,0.7874723,859,0.15776768,976
717,0.92792726,916,0.27782246,717
545,0.3372411,862,0.2435274,965
52,0.92328894,888,0.31843942,52
655,0.55265695,804,0.3801694,655
719,0.5587337,85,0.21872488,719
909,0.51694953,3,0.0749741,909
133,0.8097402,135,0.5641245,133
558,0.9816196,558,0.042918548,558
408,0.73183054,735,0.52353734,408
305,0.61281604,79,0.958587,305
100,0.9409369,86,0.27522108,100
641,0.9352154,885,0.12611172,641
855,0.98516613,855,0.76127374,855
934,0.9219258,119,0.5632152,934
980,0.95898485,110,0.18890215,980
441,0.90085465,441,0.53549594,441
437,0.8979281,676,0.5070524,437
490,0.99930775,490,0.9368258,490
318,0.8735877,121,0.11471706,318
888,0.94462085,615,0.5837332,888
830,0.944624,821,0.51172715,830
341,0.8988551,341,0.7465648,341
95,0.92430055,34,0.75188994,95
888,0.95721245,653,0.38225174,888
563,0.43284103,751,0.06859905,563
818,0.5921721,864,0.28554347,818
537,0.87357694,914,0.21080399,537
14,0.9283848,13,0.9527611,14
581,0.988301,276,0.3537095,581
971,0.8924412,59,0.05788654,971
720,0.9971324,391,0.095636405,720
321,0.9098072,320,0.9895537,321
438,0.8972964,584,0.077723235,438
991,0.9473731,947,0.10913027,991
686,0.83846474,788,0.7554412,686
806,0.8098177,24,0.1975783,806
581,0.91826683,739,0.90930736,581
718,0.86303073,865,0.334949,718
592,0.62034595,722,0.39951047,592
956,0.96563417,957,0.8539899,956
76,0.5963007,125,0.11736742,76
833,0.985871,742,0.7252779,833
484,0.98250026,858,0.26951778,484
418,0.937334,418,0.8796284,418
780,0.991334,875,0.42554843,780
699,0.5079726,669,0.37622634,699
532,0.98946023,532,0.6592765,532
704,0.9419756,670,0.09045048,704
923,0.994701,919,0.35007694,923
322,0.94960487,37,0.53057766,322
313,0.7708998,312,0.6932162,313
481,0.17891717,540,0.21780898,481
325,0.7274622,766,0.36675403,325
668,0.67671037,704,0.04512734,668
604,0.9911776,346,0.116576344,604
418,0.9959759,850,0.061114904,418
760,0.55254984,571,0.8066457,760
511,0.97722477,566,0.16517717,511
696,0.6422568,912,0.12710853,696
526,0.28287357,670,0.9196694,526
309,0.986459,304,0.08040131,309
141,0.63679904,141,0.9466864,143
898,0.9911261,898,0.84429836,898
499,0.993166,717,0.946364,499
889,0.9498388,889,0.5550112,889
304,0.5662942,462,0.4523048,304
650,0.88102174,650,0.080891356,650
407,0.68585956,894,0.0890082,407
842,0.98178035,842,0.28253433,842
38,0.907647,38,0.5802864,38
321,0.946869,77,0.1917594,321
125,0.107104495,612,0.28848958,581
951,0.85690707,659,0.22619405,951
822,0.814624,435,0.20886745,822
657,0.9624729,655,0.48134053,657
666,0.6699187,671,0.111549,666
806,0.97536045,806,0.38067457,806
468,0.7374775,63,0.17494842,468
950,0.84965783,660,0.24309288,950
472,0.6499275,730,0.49582586,472
17,0.9275191,104,0.19467185,17
647,0.9733698,612,0.7961065,647
986,0.8579731,736,0.28685218,986
950,0.9755465,38,0.594549,950
918,0.7454533,550,0.5134,918
867,0.77981955,867,0.7302199,867
704,0.5378404,833,0.1779524,704
875,0.8903453,655,0.5004161,875
145,0.96761256,389,0.1493109,145
931,0.88633716,432,0.2755191,931
826,0.7425015,364,0.41838557,826
664,0.84489506,498,0.7502328,664
859,0.71682066,612,0.066749826,859
490,0.9928718,97,0.3316317,490
60,0.32542026,59,0.39446223,617
821,0.21371086,347,0.49055934,821
320,0.94475585,609,0.09227482,320
844,0.9927297,850,0.4375956,844
548,0.9295692,548,0.95454866,548
438,0.6842807,846,0.3157634,438
669,0.90775317,499,0.47710538,669
522,0.99633336,923,0.066000156,522
653,0.7551688,540,0.76899886,653
647,0.999589,647,0.2169058,647
883,0.9983309,571,0.59934825,883
403,0.63483495,836,0.922766,403
891,0.5837341,616,0.8997063,891
750,0.99817944,750,0.17235778,750
826,0.8087334,66,0.2298955,826
818,0.86777604,480,0.21055599,818
472,0.9912949,472,0.91299546,472
676,0.86264575,676,0.69357127,676
734,0.8993673,905,0.059213314,734
859,0.1963805,646,0.085421294,859
323,0.9298306,327,0.83374554,323
913,0.31598458,110,0.20216794,913
934,0.5576481,751,0.111650765,934
303,0.95334387,306,0.57409996,303
769,0.35776025,881,0.10630748,769
767,0.63560903,957,0.6521133,767
443,0.9664392,498,0.37075618,443
912,0.6433751,899,0.48543718,912
975,0.9706368,300,0.30043238,975
512,0.9568123,512,0.39466023,512
641,0.9117472,836,0.7919428,641
583,0.9053788,866,0.1714236,583
662,0.9934129,662,0.61565983,662
260,0.92918646,260,0.9383412,260
100,0.76414186,98,0.09813505,100
324,0.60768205,325,0.40121892,324
801,0.41864365,801,0.17390774,498
981,0.23182926,974,0.20685373,981
9,0.36869735,88,0.09898048,9
920,0.988117,540,0.81275356,920
763,0.26658,599,0.14501542,763
455,0.98057866,496,0.18277642,455
431,0.9992649,911,0.23864515,431
101,0.91798705,101,0.53770566,101
121,0.7619719,68,0.22457321,121
899,0.788814,899,0.9555146,738
405,0.9346124,474,0.073830895,405
456,0.18422976,749,0.7947114,456
880,0.9815082,668,0.06256505,880
400,0.7492358,571,0.12003623,400
402,0.99134445,402,0.99936324,641
830,0.9736742,476,0.99456006,830
891,0.9995704,612,0.08873071,891
976,0.9213043,138,0.3127003,976
976,0.93028253,66,0.7694695,976
981,0.9497758,863,0.08798687,981
131,0.75983804,128,0.4989445,131
536,0.92665577,546,0.14730705,536
143,0.74149686,141,0.22845258,143
345,0.62610376,50,0.1670024,345
808,0.86637944,751,0.12026685,808
326,0.96278244,453,0.325099,326
662,0.91043097,662,0.82131207,662
480,0.63042486,536,0.27289328,480
480,0.6864303,480,0.18365407,480
739,0.93254834,869,0.062090594,739
806,0.47578645,612,0.5926232,806
490,0.45396414,490,0.8948019,829
488,0.08523987,641,0.3025206,598
426,0.9292093,426,0.27114826,426
947,0.18014672,644,0.11119962,947
629,0.7039778,396,0.44811046,629
760,0.92249006,546,0.16616485,760
533,0.7232101,527,0.29408976,533
866,0.95632416,918,0.45944408,866
469,0.899389,512,0.3637124,469
896,0.88214624,848,0.43228105,896
310,0.9376348,77,0.200486,310
657,0.9362178,818,0.6193092,657
582,0.9100385,557,0.20831305,582
469,0.9251181,655,0.35399595,469
240,0.8655081,242,0.391658,240
566,0.98942006,548,0.75530493,566
693,0.7409513,515,0.06313581,693
896,0.956883,566,0.5028689,896
598,0.44904837,778,0.17372867,598
859,0.9262725,653,0.24072291,859
633,0.84523755,606,0.81430835,633
968,0.83842516,571,0.1892047,968
505,0.884466,506,0.34358007,505
752,0.89388365,566,0.16677824,752
913,0.7838267,426,0.16005068,913
384,0.46111482,383,0.4042751,384
317,0.17335053,320,0.86940205,318
40,0.91777617,40,0.7685298,40
545,0.95170027,465,0.12329899,545
581,0.99789536,66,0.25182799,581
990,0.90913117,50,0.11886113,990
704,0.90944886,751,0.25593585,704
985,0.9680723,50,0.41422293,985
845,0.73172504,845,0.56520355,845
484,0.7461168,664,0.33326402,484
702,0.96798766,722,0.27167788,702
673,0.9955942,673,0.77230686,673
830,0.43154687,706,0.66392267,875
4,0.4329745,328,0.25853556,4
512,0.9896025,437,0.5545456,512
914,0.31316382,609,0.2297652,914
620,0.9290251,620,0.14523426,620
752,0.76424944,892,0.17683083,752
631,0.9448365,894,0.16341683,631
976,0.8457053,647,0.99826884,976
760,0.9076652,760,0.3611237,760
934,0.8894231,293,0.14485204,934
625,0.820105,789,0.29925054,625
702,0.42998746,646,0.36955386,982
473,0.7671896,577,0.7802111,473
777,0.944247,777,0.91486126,777
407,0.76925755,885,0.40156117,407
992,0.9084272,992,0.90761155,992
519,0.9651226,771,0.28256094,519
352,0.8666227,350,0.45577642,352
490,0.96926266,670,0.047115073,490
889,0.9200718,889,0.70113814,889
867,0.9250793,662,0.45258158,867
518,0.99539894,541,0.104879275,518
673,0.95491487,880,0.3881202,673
972,0.999861,320,0.18783088,972
972,0.9652154,192,0.26218027,972
672,0.93521714,672,0.8807209,672
735,0.93409187,758,0.52600694,735
348,0.7673243,103,0.09521852,348
921,0.75764704,728,0.08238244,921
443,0.81401557,664,0.68826234,443
923,0.8268711,736,0.08640941,923
833,0.99756855,833,0.7423686,833
145,0.9449759,133,0.08386456,145
780,0.9960979,780,0.6814199,780
459,0.91448325,742,0.9395758,459
95,0.56715786,293,0.14137304,95
718,0.8422497,437,0.49683324,718
815,0.86825544,409,0.09972149,815
986,0.93885434,986,0.37426797,986
979,0.32585034,112,0.17303449,979
905,0.75150615,744,0.35859898,905
281,0.9343663,273,0.32372627,281
319,0.9005245,319,0.9012573,319
888,0.4684209,895,0.71716475,888
348,0.9748812,343,0.5085002,348
347,0.6788005,346,0.5440694,347
672,0.62604624,731,0.529778,672
669,0.76706713,669,0.48157766,669
404,0.9804459,396,0.9425986,404
323,0.8607553,326,0.8492335,323
735,0.8732504,408,0.96047586,735
